,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pbr
0,1,1631244629000.0,0.0,-0.02548416,999.97451584,998.39051584,9.6,13.273,9.6,13.273,long_ientry,0.1274240472948091
1,2,1631244630000.0,0.0,-0.00963332,999.96488252,993.2874825199999,3.7,13.018,13.3,13.202060150375939,long_primary_rentry,0.1755935664035563
2,2,1631244630000.0,0.0,-0.026744640000000004,999.93813788,991.61753788,10.4,12.858,23.7,13.051080168776371,long_primary_rentry,0.3093297357932352
3,1956,1631246584000.0,0.23758734177215216,-0.010227360000000001,1000.1654978617721,1001.92611052,-3.9,13.112,19.8,13.051080168776371,long_nclose,0.258368627886308
4,1956,1631246584000.0,0.3233873417721531,-0.01024452,1000.4786406835443,1001.892466,-3.9,13.134,15.9,13.051080168776371,long_nclose,0.2074128984320629
5,1961,1631246589000.0,0.40918734177215405,-0.01026168,1000.8775663453165,1002.4246043200001,-3.9,13.156,12.0,13.051080168776371,long_nclose,0.15647564426604685
6,1961,1631246589000.0,0.4988873417721528,-0.01027962,1001.3661740670887,1002.4104247,-3.9,13.179,8.1,13.051080168776371,long_nclose,0.10556952302246041
7,1967,1631246595000.0,1.2143506329113962,-0.02138562,1002.55913908,1002.55913908,-8.1,13.201,0.0,13.051080168776371,long_nclose,0.0
8,1973,1631246601000.0,0.0,-0.025424640000000002,1002.53371444,1002.5145144400001,9.6,13.242,9.6,13.242,long_ientry,0.12680192014391165
9,3914,1631248542000.0,0.09919999999999903,-0.0042572800000000004,1002.62865716,1003.13265716,-1.6,13.304,8.0,13.242,long_nclose,0.10565826065661187
10,3916,1631248544000.0,0.0,-0.0042576,1002.62439956,1002.99399956,1.6,13.305,9.6,13.252500000000001,long_ientry,0.12689098734863427
11,4019,1631248647000.0,0.11759999999999877,-0.004264320000000001,1002.73773524,1003.35773524,-1.6,13.326,8.0,13.252500000000001,long_nclose,0.10573053778077343
12,4023,1631248651000.0,0.13519999999999754,-0.00426784,1002.8686674,1003.4158674,-1.6,13.337,6.4,13.252500000000001,long_nclose,0.08457338708157153
13,4032,1631248660000.0,0.0,-0.008536320000000002,1002.8601310800001,1003.3497310800001,3.2,13.338,9.6,13.281000000000002,long_ientry,0.12713398015204305
14,4044,1631248672000.0,0.1247999999999962,-0.004274880000000001,1002.9806562000001,1004.7326562000001,-1.6,13.359,8.0,13.281000000000002,long_nclose,0.10593225237517796
15,4044,1631248672000.0,0.4847999999999871,-0.012846719999999999,1003.4526094800001,1004.15340948,-4.8,13.382,3.2,13.281000000000002,long_nclose,0.04235297172830469
16,4045,1631248673000.0,0.0,-0.017280000000000004,1003.4353294800001,1003.36812948,6.4,13.5,9.6,13.427000000000003,long_ientry,0.128457904772795
17,4092,1631248720000.0,0.23359999999998993,-0.008640000000000002,1003.6602894800001,1004.1978894800001,-3.2,13.5,6.4,13.427000000000003,long_nclose,0.08561940818095146
18,4093,1631248721000.0,0.0,-0.00837682,1003.6519126600001,1004.1705126600001,3.1,13.511,9.5,13.45441052631579,long_ientry,0.12735182226798547
19,4095,1631248723000.0,0.07030736842105156,-0.00324312,1003.7189769084212,1004.5123695400001,-1.2,13.513,8.3,13.45441052631579,long_nclose,0.11125784202305655
20,4095,1631248723000.0,0.4190652631578914,-0.014076400000000001,1004.123965771579,1004.4202931400001,-5.2,13.535,3.1,13.45441052631579,long_nclose,0.04153737392327807
21,4096,1631248724000.0,0.0,-0.017344000000000002,1004.1066217715791,1004.2984491400001,6.4,13.55,9.5,13.518807645429362,long_ientry,0.1279034216555488
22,4108,1631248736000.0,0.0966962991689794,-0.008401,1004.194917070748,1004.4521481400001,-3.1,13.55,6.4,13.518807645429362,long_nclose,0.08615893932537437
23,4109,1631248737000.0,0.0,-0.008135400000000001,1004.186781670748,1004.1902127400001,3.0,13.559,9.4,13.531634992632757,long_ientry,0.1266670416823444
24,4324,1631248952000.0,0.05036500736724392,-0.0027164000000000003,1004.2344302781153,1004.7246963400002,-1.0,13.582,8.4,13.531634992632757,long_nclose,0.1131864537911096
25,4327,1631248955000.0,0.0,-0.002718,1004.2317122781153,1004.5997783400002,1.0,13.59,9.4,13.537844035969696,long_ientry,0.12671949350158793
26,4328,1631248956000.0,0.08001834964242605,-0.0038066000000000003,1004.3079240277577,1004.7811717400002,-1.4,13.595,8.0,13.537844035969696,long_nclose,0.10783819354268505
27,4329,1631248957000.0,0.0821027532393959,-0.0035362600000000003,1004.3864905209971,1004.8699354800001,-1.3,13.601,6.7,13.537844035969696,long_nclose,0.0903074223887132
28,4330,1631248958000.0,0.0,-0.007349400000000001,1004.3791411209971,1004.7027860800001,2.7,13.61,9.4,13.558569685212444,long_ientry,0.12689486452172652
29,4347,1631248975000.0,0.08505940922382411,-0.0035422400000000003,1004.460658290221,1004.9987438400002,-1.3,13.624,8.1,13.558569685212444,long_nclose,0.10933670078941905
30,4348,1631248976000.0,0.0,-0.0035425000000000005,1004.457115790221,1004.8918013400003,1.3,13.625,9.4,13.567756856406467,long_ientry,0.1269709900455886
31,4378,1631249006000.0,0.12358902974965247,-0.0043664,1004.5763384199706,1005.2100349400001,-1.6,13.645,7.8,13.567756856406467,long_nclose,0.1053464026899348
32,4379,1631249007000.0,0.0,-0.0043676800000000005,1004.5719707399707,1005.1962672600002,1.6,13.649,9.4,13.5815854765926,long_ientry,0.1270858705981321
33,4423,1631249051000.0,0.1086217851110991,-0.0040962,1004.6764963250818,1005.3275710600002,-1.5,13.654,7.9,13.5815854765926,long_nclose,0.10679509837997087
34,4424,1631249052000.0,0.0,-0.0040992,1004.6723971250817,1005.0978718600002,1.5,13.664,9.4,13.594736730327824,long_ientry,0.12719621404027848
35,4427,1631249055000.0,0.10989490450826267,-0.0041004,1004.77819162959,1005.3727714600002,-1.5,13.668,7.9,13.594736730327824,long_nclose,0.1068876903024803
36,4429,1631249057000.0,0.12939490450826252,-0.0041043,1004.9034822340982,1005.5707671600001,-1.5,13.681,6.4,13.594736730327824,long_nclose,0.08658176293773599
37,4430,1631249058000.0,0.0,-0.0082194,1004.8952628340982,1005.3933477600001,3.0,13.699,9.4,13.628012241925326,long_ientry,0.127479270538911
38,5058,1631249686000.0,0.0,-0.00989084,1004.8853719940981,1002.38315692,3.7,13.366,13.1,13.554008784282296,long_primary_rentry,0.17669429770059475
39,5618,1631250246000.0,0.0,-0.02693004,1004.8584419540981,999.74472688,10.2,13.201,23.3,13.39947274996129,long_primary_rentry,0.310698205875609
40,6484,1631251112000.0,0.23760355014709444,-0.01023112,1005.0858143842452,1006.48059576,-3.8,13.462,19.5,13.39947274996129,long_nclose,0.2599675718081062
