objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.007645928144313583,0.8959132595571868,0.8965894258889927,0.999279321132686,0.0,502.59944444444443,502.6016666666667,0.0,22.41722583770752,False,,,1,d1b8a19a3d1b41c9bad8817349b2c807,2021-07-27_22-25-33,1627417533,22.41722583770752,7839,Erwins-MacBook-Pro.local,192.168.0.17,22.41722583770752,0,1,bcae4bd6
