objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.04280718702273035,0.895859833022447,1.0,0.6850985214588112,-0.4906111762239855,212.31222222222223,212.3125,-0.17346499051009587,1.0058250427246094,False,,,1,7096ef6fe0c94432999b8cd2f5a456b1,2021-07-27_22-28-08,1627417688,1.0058250427246094,8008,Erwins-MacBook-Pro.local,192.168.0.17,1.0058250427246094,0,1,2743f68a
