objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.06351719570284572,0.8961456979278787,1.0,0.8794596477628206,-0.9441853592901193,136.0038888888889,224.505,-0.08353845908183426,21.10097622871399,False,,,1,f47b0a6982804e00a910d3a1aa5acc1e,2021-07-27_22-26-43,1627417603,21.10097622871399,7929,Erwins-MacBook-Pro.local,192.168.0.17,21.10097622871399,0,1,e77aced4
