objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.01776144278351468,0.8676079152556722,1.0,0.982607956620012,-0.576154580992833,191.2811111111111,261.705,-0.18427796873085134,1.4733598232269287,False,,,1,d1b8a19a3d1b41c9bad8817349b2c807,2021-07-27_22-25-34,1627417534,1.4733598232269287,7839,Erwins-MacBook-Pro.local,192.168.0.17,1.4733598232269287,0,1,cb389f8a
