,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pbr
0,2,1609459202000.0,0.0,-0.01823264,999.98176736,999.96168736,502.0,0.1816,502.0,0.1816,long_ientry,0.09116486217611271
1,5971,1609465171000.0,0.1899999999999985,-0.0036700000000000005,1000.16809736,1000.94395736,-100.0,0.1835,402.0,0.1816,long_nclose,0.07299093041729292
2,5977,1609465177000.0,0.0,-0.0036706000000000004,1000.1644267600001,1000.93024676,100.0,0.18353,502.0,0.18198446215139444,long_ientry,0.09134118106554281
3,6058,1609465258000.0,0.19155378486055696,-0.0036780000000000003,1000.3523025448607,1001.1303887600001,-100.0,0.1839,402.0,0.18198446215139444,long_nclose,0.07313198919895504
4,6078,1609465278000.0,0.21155378486055754,-0.0036820000000000004,1000.5601743297212,1001.2051067600001,-100.0,0.1841,302.0,0.18198446215139444,long_nclose,0.05492853801275725
5,6093,1609465293000.0,0.7294924302788821,-0.01113776,1001.2785290000002,1001.2785290000002,-302.0,0.1844,0.0,0.18198446215139444,long_nclose,0.0
6,6097,1609465297000.0,0.0,-0.0182655,1001.2602635000002,1001.2454135000002,495.0,0.1845,495.0,0.1845,long_ientry,0.09121254815481847
7,23287,1609482487000.0,0.0,-0.00375856,1001.2565049400001,999.3156049400002,104.0,0.1807,599.0,0.18384023372287145,long_primary_rentry,0.10998210693931912
8,23628,1609482828000.0,0.0,-0.0046362600000000006,1001.2518686800001,998.6845086800001,129.0,0.1797,728.0,0.1831065934065934,long_primary_rentry,0.13313493254772957
9,26718,1609485918000.0,0.0,-0.004681940000000001,1001.2471867400002,998.0305967400002,131.0,0.1787,859.0,0.18243457508731084,long_primary_rentry,0.15651609520146814
10,30122,1609489322000.0,0.0,-0.006603,1001.2405837400001,996.9913337400002,186.0,0.1775,1045.0,0.18155626794258375,long_primary_rentry,0.18949122027325624
11,52820,1609512020000.0,0.3853399999999969,-0.007666120000000001,1001.6182576200001,1003.1930576200001,-209.0,0.1834,836.0,0.18155626794258375,long_nclose,0.15153581601103722
12,52825,1609512025000.0,0.3079032535885142,-0.00612556,1001.9200353135886,1003.2203920600001,-167.0,0.1834,669.0,0.18155626794258375,long_nclose,0.12122838048205382
13,52829,1609512029000.0,0.24521636363636165,-0.00487844,1002.160373237225,1003.1646936200001,-133.0,0.1834,536.0,0.18155626794258375,long_nclose,0.09710437791795355
14,52852,1609512052000.0,0.2872600956937772,-0.00492316,1002.4427101729189,1003.3446904600002,-134.0,0.1837,402.0,0.18155626794258375,long_nclose,0.07280777142898154
15,52860,1609512060000.0,0.0,-0.0037495199999999997,1002.4389606529188,1003.3258209400001,102.0,0.1838,504.0,0.18201035657325132,long_ientry,0.09151003034954872
16,52863,1609512063000.0,0.18896434267486883,-0.0036780000000000003,1002.6242469955937,1003.4159429400001,-100.0,0.1839,404.0,0.18201035657325132,long_nclose,0.07333972250914124
17,52866,1609512066000.0,0.0,-0.0036058120000000003,1002.6206411835936,1003.3922571280001,98.0,0.18397,502.0,0.18239291644540545,long_ientry,0.09132192206566332
18,62936,1609522136000.0,0.0,-0.00417924,1002.6164619435937,1000.6876578880001,117.0,0.1786,619.0,0.18167600008981183,long_primary_rentry,0.11216397129326237
19,63956,1609523156000.0,0.0,-0.00398048,1002.6124814635937,1000.1147874080001,112.0,0.1777,731.0,0.18106681813350686,long_primary_rentry,0.13201495742639996
20,67525,1609526725000.0,0.0,-0.0058984400000000005,1002.6065830235937,999.3233789680002,167.0,0.1766,898.0,0.1802361292378547,long_primary_rentry,0.16143126007360833
21,67537,1609526737000.0,0.0,-0.0054405,1002.6011425235937,998.1480284680001,155.0,0.1755,1053.0,0.17953897821044018,long_primary_rentry,0.18856406205535975
22,67545,1609526745000.0,0.0,-0.006452800000000001,1002.5946897235937,996.1681856680002,185.0,0.1744,1238.0,0.17877103720161025,long_primary_rentry,0.22074577725582112
23,67616,1609526816000.0,0.0,-0.0074735999999999995,1002.5872161235936,994.4248720680001,216.0,0.173,1454.0,0.17791371668197628,long_primary_rentry,0.2580189931563061
24,67619,1609526819000.0,0.0,-0.009535400000000001,1002.5776807235936,992.4554166680001,278.0,0.1715,1732.0,0.1768842633115436,long_primary_rentry,0.3055758670335458
25,122550,1609581750000.0,0.0,-0.008704000000000002,1002.5689767235937,990.5261526680001,256.0,0.17,1988.0,0.1759977585792724,long_primary_rentry,0.3489870045640319
26,133032,1609592232000.0,0.7154898440288578,-0.014117320000000001,1003.2703492476226,1006.1695353480002,-397.0,0.1778,1591.0,0.1759977585792724,long_nclose,0.279099680469587
27,133044,1609592244000.0,0.5731127717913773,-0.011308080000000002,1003.832153939414,1006.1518672680002,-318.0,0.1778,1273.0,0.1759977585792724,long_nclose,0.22318984881304765
28,133052,1609592252000.0,0.6685127717913757,-0.011327160000000001,1004.4893395512054,1006.5447301080002,-318.0,0.1781,955.0,0.1759977585792724,long_nclose,0.16732667319127592
29,133079,1609592279000.0,0.500333458133168,-0.00847756,1004.9811954493385,1006.5028425480002,-238.0,0.1781,717.0,0.1759977585792724,long_nclose,0.12556492944618447
30,133088,1609592288000.0,0.5741356995538942,-0.00852752,1005.5468036288925,1006.7094150280003,-239.0,0.1784,478.0,0.1759977585792724,long_nclose,0.08366286710602497
31,133089,1609592289000.0,0.0,-0.001534498,1005.5452691308925,1006.7026705300003,43.0,0.17843,521.0,0.17619850019365108,long_ientry,0.09129317338466103
32,133094,1609592294000.0,0.2731949748253584,-0.0046358,1005.8138283057178,1006.6902547300002,-130.0,0.1783,391.0,0.17619850019365108,long_nclose,0.06849539312038301
33,133099,1609592299000.0,0.31219497482536135,-0.0046436,1006.1213796805432,1006.7925411300002,-130.0,0.1786,261.0,0.17619850019365108,long_nclose,0.04570801245188196
34,133100,1609592300000.0,0.6789914494570659,-0.009333359999999999,1006.7910377700002,1006.7910377700002,-261.0,0.1788,0.0,0.17619850019365108,long_nclose,0.0
35,133103,1609592303000.0,0.0,-0.01835008,1006.7726876900002,1006.6702876900002,512.0,0.1792,512.0,0.1792,long_ientry,0.09113318341056474
36,135018,1609594218000.0,0.1835999999999996,-0.0036924,1006.9525952900002,1007.6905952900003,-102.0,0.181,410.0,0.1792,long_nclose,0.07296470592922025
37,135033,1609594233000.0,0.0,-0.0036924000000000006,1006.9489028900002,1007.6766628900002,102.0,0.18100000000000002,512.0,0.17955859375,long_ientry,0.09129956816690919
38,135108,1609594308000.0,0.18782343750000108,-0.0037005600000000003,1007.1330257675003,1007.9003023300003,-102.0,0.1814,410.0,0.17955859375,long_nclose,0.07309761625719459
39,135114,1609594314000.0,0.0,-0.0037011720000000004,1007.1293245955003,1007.8863611580002,102.0,0.18143,512.0,0.1799314129638672,long_ientry,0.09147274454996204
40,135205,1609594405000.0,0.1905958776855452,-0.0037087199999999996,1007.3162117531858,1008.1028324380003,-102.0,0.1818,410.0,0.1799314129638672,long_nclose,0.07323606872839772
41,135206,1609594406000.0,0.0,-0.0036370000000000005,1007.3125747531858,1008.0787954380003,100.0,0.18185,510.0,0.18030760650036384,long_ientry,0.09128931934332009
42,135267,1609594467000.0,0.19302413696288812,-0.00371688,1007.5018820101487,1008.2862185580003,-102.0,0.1822,408.0,0.18030760650036384,long_nclose,0.07301773303427676
43,135268,1609594468000.0,0.0,-0.003717492,1007.4981645181488,1008.2366010660003,102.0,0.18223,510.0,0.1806920852002911,long_ientry,0.09146712787930686
44,135434,1609594634000.0,0.1844073095703082,-0.0037229999999999997,1007.6788488277191,1008.4246380660003,-102.0,0.1825,408.0,0.1806920852002911,long_nclose,0.07316058171458448
45,135435,1609594635000.0,0.0,-0.003686904,1007.6751619237191,1008.4056811620003,101.0,0.18252,509.0,0.18105479520966358,long_ientry,0.09145495914158003
46,135477,1609594677000.0,0.18636568382397886,-0.00369458,1007.857833027543,1008.6147565820003,-101.0,0.1829,408.0,0.18105479520966358,long_nclose,0.07329442112251162
47,135480,1609594680000.0,0.0,-0.0036582000000000003,1007.854174827543,1008.4993383820002,100.0,0.18291,508.0,0.18141999300303688,long_ientry,0.09144314599015552
48,137819,1609597019000.0,0.0,-0.00429792,1007.849876907543,1005.8904504620003,121.0,0.1776,629.0,0.18068514538242086,long_primary_rentry,0.11276575911708793
49,147398,1609606598000.0,0.22685682719739142,-0.004562500000000001,1008.0721712347404,1009.0019779620003,-125.0,0.1825,504.0,0.18068514538242086,long_nclose,0.0903361047663864
50,147401,1609606601000.0,0.18148546175791314,-0.00365,1008.2500066964983,1009.0114879620003,-100.0,0.1825,404.0,0.18068514538242086,long_nclose,0.07239950235524412
51,147413,1609606613000.0,0.0,-0.0038339700000000003,1008.2461727264983,1009.0025639920003,105.0,0.18257,509.0,0.18107396607956391,long_ientry,0.09141284264463019
52,147421,1609606621000.0,0.1844294259640454,-0.00369458,1008.4269075724624,1009.1841694120003,-101.0,0.1829,408.0,0.18107396607956391,long_nclose,0.07326081603505152
53,147423,1609606623000.0,0.0,-0.0036586,1008.4232489724624,1009.1754308120003,100.0,0.18293,508.0,0.1814393270875238,long_ientry,0.09140128240238446
54,147463,1609606663000.0,0.18792796416009475,-0.0037026599999999995,1008.6074742766225,1009.3932581520003,-101.0,0.1833,407.0,0.1814393270875238,long_nclose,0.07321560469060048
55,147472,1609606672000.0,0.21822796416009702,-0.0037087200000000004,1008.8219935207826,1009.4953994320003,-101.0,0.1836,306.0,0.1814393270875238,long_nclose,0.05503491641277199
56,147473,1609606673000.0,0.0,-0.007382328,1008.8146111927826,1009.4677371040003,201.0,0.18364,507.0,0.18231178321258834,long_ientry,0.09162444027202803
57,147668,1609606868000.0,0.19070989552857784,-0.00372084,1009.0016002483112,1009.7885162640004,-101.0,0.1842,406.0,0.18231178321258834,long_nclose,0.07335824241120648
58,147671,1609606871000.0,0.0,-0.0036481499999999997,1008.9979520983112,1009.7444681140004,99.0,0.18425,505.0,0.18269175046398195,long_ientry,0.09143659191026945
59,147792,1609606992000.0,0.19273320313782166,-0.0037289199999999997,1009.186956381449,1010.0104091940003,-101.0,0.1846,404.0,0.18269175046398195,long_nclose,0.07313557386046042
60,147795,1609606995000.0,0.0,-0.0036946,1009.183261781449,1009.9462345940003,100.0,0.18473,504.0,0.18309616505446175,long_ientry,0.09144074290783588
61,156896,1609616096000.0,0.1903834945538252,-0.0037,1009.3699452760028,1010.1471745940003,-100.0,0.185,404.0,0.18309616505446175,long_nclose,0.07328418190792862
62,156897,1609616097000.0,0.0,-0.0036633959999999998,1009.3662818800028,1010.1133311980003,99.0,0.18502,503.0,0.18347481248907066,long_ientry,0.09143145787484712
63,159861,1609619061000.0,0.0,-0.00406122,1009.3622206600028,1007.4450099780003,113.0,0.1797,616.0,0.1827823550032509,long_primary_rentry,0.11154957890971938
64,159897,1609619097000.0,0.0,-0.004681940000000001,1009.3575387200028,1006.7755780380003,131.0,0.1787,747.0,0.1820664400026808,long_primary_rentry,0.13474276999453821
65,161748,1609620948000.0,0.0,-0.00486898,1009.3526697400029,1006.0820990580003,137.0,0.1777,884.0,0.18138974059050061,long_primary_rentry,0.15886273994133923
66,161856,1609621056000.0,0.0,-0.005969080000000001,1009.3467006600029,1004.9335599780003,169.0,0.1766,1053.0,0.1806210167920252,long_primary_rentry,0.18843270657905398
67,161898,1609621098000.0,0.0,-0.007537900000000001,1009.3391627600029,1003.6220120780004,215.0,0.1753,1268.0,0.1797187939132512,long_primary_rentry,0.2257748823089983
68,162023,1609621223000.0,0.0,-0.007099199999999999,1009.3320635600029,1001.9334328780004,204.0,0.174,1472.0,0.17892624366983867,long_primary_rentry,0.26094428205623443
69,162055,1609621255000.0,0.0,-0.00808236,1009.3239812000029,999.9883505180004,234.0,0.1727,1706.0,0.17807223369402259,long_primary_rentry,0.3009848535658688
70,162060,1609621260000.0,0.0,-0.01012912,1009.3138520800029,996.9587613980003,296.0,0.1711,2002.0,0.17704137396703423,long_primary_rentry,0.35116612137203507
71,168191,1609627391000.0,0.7434504131863084,-0.014312000000000002,1010.0429904931892,1013.0525493980003,-400.0,0.1789,1602.0,0.17704137396703423,long_nclose,0.2808002072829605
72,168197,1609627397000.0,0.5947603305490468,-0.0114496,1010.6263012237383,1013.0346997980005,-320.0,0.1789,1282.0,0.17704137396703423,long_nclose,0.22458058052804486
73,168200,1609627400000.0,0.4758082644392374,-0.00915968,1011.0929498081775,1013.0306801180004,-256.0,0.1789,1026.0,0.17704137396703423,long_nclose,0.17965158368935152
74,168204,1609627404000.0,0.3810183367579831,-0.007334900000000001,1011.4666332449356,1013.0171952180004,-205.0,0.1789,821.0,0.17704137396703423,long_nclose,0.1437031764069444
