objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0017526963430280489,0.852530991833571,1.0,0.9994880618164405,0.0,341.48,1000.0,0.0,0.20522284507751465,True,,,1,35837d0784f74d58a3f4c97be31337d7,2021-07-27_22-26-42,1627417602,0.20522284507751465,7931,Erwins-MacBook-Pro.local,192.168.0.17,0.20522284507751465,0,1,f479ecfa
