objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.007730527951277844,0.8960868552444151,0.7391130755272528,0.996480408740161,0.0,500.6097222222222,500.61333333333334,0.0,0.11105203628540039,True,,,1,0b3652cd43c642b9b763e8c912f20184,2021-07-27_22-26-42,1627417602,0.11105203628540039,7928,Erwins-MacBook-Pro.local,192.168.0.17,0.11105203628540039,0,1,f4a6268a
