,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pbr
0,2,1609459202000.0,0.0,-0.011279736000000002,999.988720264,999.946600264,2106.0,0.02678,2106.0,0.02678,long_ientry,0.05639931616939698
1,5045,1609464245000.0,0.11366999999999974,-0.0022776100000000002,1000.100112654,1000.588762654,-421.0,0.02705,1685.0,0.02678,long_nclose,0.0451197829387821
2,5047,1609464247000.0,0.0,-0.0022792940000000003,1000.09783336,1000.56542336,421.0,0.02707,2106.0,0.026837972459639127,long_ientry,0.05651524092408919
3,5356,1609464556000.0,0.11452359449192699,-0.002282662,1000.2100742924919,1000.6852906979999,-421.0,0.02711,1685.0,0.026837972459639127,long_nclose,0.04521248561356486
4,5359,1609464559000.0,0.0,-0.002256384,1000.2078179084918,1000.662024314,416.0,0.02712,2101.0,0.026893814181100394,long_ientry,0.05649216351122484
5,6203,1609465403000.0,0.11599804393783456,-0.0022822800000000002,1000.3215336724297,1000.8026120339999,-420.0,0.02717,1681.0,0.026893814181100394,long_nclose,0.04519397025520192
6,6210,1609465410000.0,0.0,-0.0022613760000000003,1000.3192722964297,1000.779380658,416.0,0.027180000000000003,2097.0,0.026950587333538275,long_ientry,0.05649734360179584
7,6317,1609465517000.0,0.11288390724746328,-0.002281036,1000.4298751676772,1000.898729622,-419.0,0.02722,1678.0,0.026950587333538275,long_nclose,0.04520365361749878
8,6323,1609465523000.0,0.1338339072474624,-0.002285226,1000.5614238489246,1000.9887443959999,-419.0,0.02727,1259.0,0.026950587333538275,long_nclose,0.033911750587386144
9,6326,1609465526000.0,0.45250054707531306,-0.006876658000000001,1001.007047738,1001.007047738,-1259.0,0.02731,0.0,0.026950587333538275,long_nclose,0.0
10,6328,1609465528000.0,0.0,-0.011286036000000001,1000.995761702,1000.954541702,2061.0,0.02738,2061.0,0.02738,long_ientry,0.056374044885116575
11,25787,1609484987000.0,0.0,-0.001305888,1000.9944558139999,999.647485814,244.0,0.02676,2305.0,0.027314368763557483,long_primary_rentry,0.06289707164142262
12,30118,1609489318000.0,0.0,-0.003540456,1000.9909153579999,999.2684853579999,666.0,0.02658,2971.0,0.027149747559744194,long_primary_rentry,0.0805820500090669
13,156294,1609615494000.0,0.1664699495119486,-0.0032586840000000004,1001.1541266235118,1001.8678266739998,-594.0,0.02743,2377.0,0.027149747559744194,long_nclose,0.0644605543076192
