objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.036389659250072946,0.8961508891689597,0.46357181377480694,0.8918967491841102,-0.4303596183839337,220.9388888888889,223.67333333333335,-0.08518867939283208,1.0090749263763428,False,,,1,0b3652cd43c642b9b763e8c912f20184,2021-07-27_22-26-44,1627417604,1.0090749263763428,7928,Erwins-MacBook-Pro.local,192.168.0.17,1.0090749263763428,0,1,f4c6753e
