objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.24967164691088878,1.0029546474752205,1.0,0.9688801484824777,1.4293861434050372,58.3925,255.35111111111112,0.014637515965721654,0.8786330223083496,False,,,1,d1b8a19a3d1b41c9bad8817349b2c807,2021-07-27_22-25-36,1627417536,0.8786330223083496,7839,Erwins-MacBook-Pro.local,192.168.0.17,0.8786330223083496,0,1,cc872d34
