trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
2,1609459203000.0,0.0,-0.02971554,999.97028446,999.93978446,0.14858211519778744,6.1,24.357,6.1,24.357,long_ientry,-0.92582956444205
23,1609459224000.0,0.04560000000000031,-0.00293196,1000.0129525,1000.4364525,0.13396176486024067,-0.6,24.433,5.5,24.357,long_nclose,4.150972939031532
32,1609459233000.0,0.06540000000000105,-0.0029359200000000003,1000.07541658,1000.74671658,0.11934029976273572,-0.6,24.466,4.9,24.357,long_nclose,6.503596206967856
32,1609459233000.0,0.07560000000000074,-0.0029379600000000003,1000.14807862,1000.73717862,0.10471959326714203,-0.6,24.483,4.3,24.357,long_nclose,6.312966465798157
36,1609459237000.0,0.10010000000000047,-0.00343,1000.24474862,1000.86034862,0.08766374441952929,-0.7,24.5,3.6,24.357,long_nclose,6.8770144678314615
36,1609459237000.0,0.5760000000000005,-0.01765224,1000.8030963799999,1000.8030963799999,0.0,-3.6,24.517,0.0,24.357,long_nclose,5.866522347622611
38,1609459239000.0,0.0,-0.029467200000000002,1000.77362918,1000.71962918,0.14722210468387556,6.0,24.556,6.0,24.556,long_ientry,4.132644658116024
48,1609459249000.0,0.04560000000000031,-0.00295584,1000.81627334,1001.39407334,0.1324942484772647,-0.6,24.632,5.4,24.556,long_nclose,11.275243854763472
48,1609459249000.0,0.05579999999999998,-0.0029578800000000004,1000.86911546,1001.38271546,0.11776644735993021,-0.6,24.649,4.8,24.556,long_nclose,11.027175335203781
76,1609459277000.0,0.07619999999999934,-0.00296196,1000.9423535,1001.5345535,0.10303810168424452,-0.6,24.683,4.2,24.556,long_nclose,4.715648993951862
79,1609459280000.0,0.10079999999999883,-0.003458,1001.0396955,1001.5646955,0.08585673513883146,-0.7,24.7,3.5,24.556,long_nclose,4.5285440950699964
81,1609459282000.0,0.043999999999999775,-0.00197328,1001.08172222,1001.47852222,0.0760413443881367,-0.4,24.666,3.1,24.556,long_nclose,3.8352151885608343
81,1609459282000.0,0.39369999999999655,-0.015303460000000001,1001.46011876,1001.46011876,0.0,-3.1,24.683,0.0,24.556,long_nclose,3.741360301498589
84,1609459285000.0,0.0,-0.0296184,1001.43050036,1001.29850036,0.14788045695309163,6.0,24.682,6.0,24.682,long_ientry,2.7989852113674267
244,1609459445000.0,0.04620000000000104,-0.00297108,1001.47372928,1001.9219292800001,0.133086666283121,-0.6,24.759,5.4,24.682,long_nclose,0.9736780997280214
249,1609459450000.0,0.03850000000000087,-0.0024759,1001.50975338,1001.96055338,0.12075948296243041,-0.5,24.759,4.9,24.682,long_nclose,0.9731325391009449
281,1609459482000.0,0.0470000000000006,-0.0024776,1001.55427578,1002.01627578,0.10843226635463449,-0.5,24.776,4.4,24.682,long_nclose,0.8576770882096303
308,1609459509000.0,0.05550000000000033,-0.0024793000000000003,1001.6072964800001,1002.0713964800001,0.09610533024099441,-0.5,24.793,3.9,24.682,long_nclose,0.7868710689835638
581,1609459782000.0,0.0,-0.08600768000000002,1001.5212888000001,1000.3390888,0.5254987646149775,17.6,24.434,21.5,24.478986046511633,long_primary_rentry,0.05170962079317687
619,1609459820000.0,0.1596293023255708,-0.0103131,1001.6706050023257,1003.3586757,0.47410029497793144,-2.1,24.555,19.4,24.478986046511633,long_nclose,0.5968266627153191
634,1609459835000.0,0.14442651162789735,-0.0093309,1001.8057006139536,1003.2934448000001,0.427610119957813,-1.9,24.555,17.5,24.478986046511633,long_nclose,0.5653122011599387
2975,1609462176000.0,0.12922372093022397,-0.0083487,1001.9265756348839,1003.2855961000001,0.3860242745730177,-1.7,24.555,15.8,24.478986046511633,long_nclose,0.09994911905206938
2995,1609462196000.0,0.20902651162789532,-0.00934382,1002.1262583265118,1003.8083522800001,0.3395359648740481,-1.9,24.589,13.9,24.478986046511633,long_nclose,0.11589300045161077
3032,1609462233000.0,0.43203767441859003,-0.01330506,1002.5449909409303,1004.38194722,0.27346866843712947,-2.7,24.639,11.2,24.478986046511633,long_nclose,0.13269003626882303
3043,1609462244000.0,0.4956390697674251,-0.013807359999999998,1003.0268226506978,1004.52213986,0.20500297514207724,-2.8,24.656,8.4,24.478986046511633,long_nclose,0.13667555723610714
3062,1609462263000.0,0.8862586046511481,-0.020739600000000004,1003.8923416553489,1004.7954002600001,0.10241311456347942,-4.2,24.69,4.2,24.478986046511633,long_nclose,0.14452270225374053
3066,1609462267000.0,0.9576586046511459,-0.020753880000000002,1004.8292463800001,1004.8292463800001,0.0,-4.2,24.707,0.0,24.478986046511633,long_nclose,0.14540788387073755
3108,1609462309000.0,0.0,-0.029725200000000004,1004.79952118,1004.7155211800001,0.14791607367155093,6.0,24.771,6.0,24.771,long_ientry,0.13971672184734363
3461,1609462662000.0,0.04619999999999891,-0.00298176,1004.84273942,1005.68513942,0.1331187406272238,-0.6,24.848,5.4,24.771,long_nclose,0.1520249879020641
3461,1609462662000.0,0.05639999999999858,-0.0029838,1004.8961556200001,1005.64495562,0.11832147962257919,-0.6,24.865,4.8,24.771,long_nclose,0.1508764241528373
3461,1609462662000.0,0.0666000000000004,-0.00298584,1004.9597697800001,1005.6149697800001,0.10352474111752298,-0.6,24.882,4.2,24.771,long_nclose,0.15002006247750033
3461,1609462662000.0,0.07680000000000006,-0.00298788,1005.0335819000001,1005.5951819000001,0.0887289754352436,-0.6,24.899,3.6,24.771,long_nclose,0.1494552780591789
3461,1609462662000.0,0.08699999999999974,-0.00298992,1005.11759198,1005.58559198,0.07393463271656546,-0.6,24.916,3.0,24.771,long_nclose,0.14918165896686375
3472,1609462673000.0,0.23099999999999454,-0.0149088,1005.3336831800001,1005.3336831800001,0.0,-3.0,24.848,0.0,24.771,long_nclose,0.1415361895547167
3474,1609462675000.0,0.0,-0.0298104,1005.3038727800001,1005.2678727800001,0.14826561802435073,6.0,24.842,6.0,24.842,long_ientry,0.13959231037042263
3564,1609462765000.0,0.04620000000000104,-0.00299028,1005.3470825000002,1005.8276825000002,0.1334333210242344,-0.6,24.919,5.4,24.842,long_nclose,0.15127161621583163
3576,1609462777000.0,0.0666000000000004,-0.0029943599999999997,1005.4106881400002,1006.0490881400002,0.11859989296572505,-0.6,24.953,4.8,24.842,long_nclose,0.15686318929895027
3576,1609462777000.0,0.07680000000000006,-0.0029964,1005.4844917400002,1006.0430917400001,0.10376728915972129,-0.6,24.97,4.2,24.842,long_nclose,0.1566966028456631
3590,1609462791000.0,0.07680000000000006,-0.0029964,1005.5582953400002,1006.1090953400002,0.08893686265077397,-0.6,24.97,3.6,24.842,long_nclose,0.1578668806950705
3590,1609462791000.0,0.08760000000000047,-0.00299856,1005.6428967800002,1006.1018967800003,0.07410781723674194,-0.6,24.988,3.0,24.842,long_nclose,0.15766751857575034
3599,1609462800000.0,0.48900000000000077,-0.015003,1006.1168937800003,1006.1168937800003,0.0,-3.0,25.005,0.0,24.842,long_nclose,0.15765793551123064
3609,1609462810000.0,0.0,-0.02952596,1006.0873678200003,1006.0755678200003,0.14673656058308898,5.9,25.022,5.9,25.022,long_ientry,0.15605105965023558
4323,1609463524000.0,0.0,-0.11595840000000002,1005.9714094200003,1003.3184094200003,0.7231038508533756,23.5,24.672,29.4,24.742238095238097,long_primary_rentry,0.06845356018807869
56408,1609515609000.0,0.0,-0.1039224,1005.8674870200003,947.1666870200005,1.2397595270670125,22.8,22.79,52.2,23.88953639846743,long_primary_rentry,-0.07977845804387207
785077,1610244278000.0,0.3872107279693509,-0.02492256,1006.2297751879697,1010.1995644600005,1.115856674503815,-5.2,23.964,47.0,23.88953639846743,long_nclose,0.0011174296663525318
785079,1610244280000.0,0.6232888888888987,-0.027836520000000003,1006.8252275568586,1011.3763279400005,0.9775767160753573,-5.8,23.997,41.2,23.88953639846743,long_nclose,0.0012457019299274563
785088,1610244289000.0,0.30530076628352665,-0.019650479999999998,1007.1108778431421,1010.0218774600004,0.8800439156026906,-4.1,23.964,37.1,23.88953639846743,long_nclose,0.0010980335942234465
785092,1610244293000.0,0.2755153256704997,-0.01773336,1007.3686598088126,1010.1897441000004,0.7920739919189532,-3.7,23.964,33.4,23.88953639846743,long_nclose,0.0011163372780307323
785094,1610244295000.0,0.24572988505747267,-0.01581624,1007.59857345387,1009.8700278600004,0.7136523061252532,-3.3,23.964,30.1,23.88953639846743,long_nclose,0.0010814606108744407
785096,1610244297000.0,0.22339080459770244,-0.0143784,1007.8075858584677,1010.2049494600004,0.6423909141812973,-3.0,23.964,27.1,23.88953639846743,long_nclose,0.001117989899682481
785099,1610244300000.0,0.3546298850574768,-0.01583802,1008.1463777235252,1011.1086114400003,0.5639765998737241,-3.3,23.997,23.8,23.88953639846743,long_nclose,0.001216499702733076
785099,1610244300000.0,0.4074298850574827,-0.01584858,1008.5379590285827,1011.0894628600004,0.48558955246492896,-3.3,24.013,20.5,23.88953639846743,long_nclose,0.0012144130040572243
785102,1610244303000.0,0.47757624521073794,-0.0163404,1008.9991948737934,1011.4866224600003,0.4048675900726463,-3.4,24.03,17.1,23.88953639846743,long_nclose,0.0012576810945283956
785107,1610244308000.0,0.7285471264367843,-0.020212920000000002,1009.7075290802302,1012.0097095400004,0.3052121635865732,-4.2,24.063,12.9,23.88953639846743,long_nclose,0.001314642878248673
