objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.3673028617626312,0.9818138985185164,1.0,0.887959227175979,-0.36624394456164455,49.46388888888889,270.0808333333333,-0.04394107107668742,21.464614152908325,False,,,1,7ccd90f303d64027bf36adc6e2040ca7,2021-07-27_22-26-43,1627417603,21.464614152908325,7930,Erwins-MacBook-Pro.local,192.168.0.17,21.464614152908325,0,1,e72feee6
