trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
88068,1609547270000.0,0.0,-0.057965730599999994,999.9420342694,999.9370326694,0.05796909082070163,1.563,37.0862,1.563,37.0862,long_ientry_full,0.9999382252281419
107121,1609566323000.0,0.948897300000004,-0.0589146279,1000.8320169415,1000.8320169415,0.0,-1.563,37.6933,0.0,37.0862,long_nclose_full,1.0006710213769003
162063,1609621265000.0,0.0,-0.05646960000000001,1000.7755473415,1000.7671983415,0.056425839090501466,1.518,37.2,1.518,37.2,long_ientry_full,1.0004089401642828
162319,1609621521000.0,1.0685201999999958,-0.0575381202,1001.7865294213,1001.7865294213,0.0,-1.518,37.9039,0.0,37.2,long_nclose_full,1.000950546204498
290500,1609749702000.0,0.0,-0.0470256,1001.7395038213,1001.6743198213,0.04694394083552971,1.164,40.4,1.164,40.4,long_ientry_full,1.0004976806452592
293426,1609752628000.0,0.0,-0.10666554,1001.6328382813,1001.2646680813,0.15344059632042253,2.658,40.13,3.822,40.21222919937206,long_rentry_full,1.0003722185782116
299765,1609758967000.0,0.0,-0.23050314,1001.4023351413,994.3981831413,0.38365626533693814,5.998,38.43,9.82,39.12365376782078,long_rentry_full,0.9983821827902748
305856,1609765058000.0,10.56972,-0.39476400000000006,1011.5772911413,1011.5772911413,0.0,-9.82,40.2,0.0,39.12365376782078,long_nclose_full,1.0032569270744613
306181,1609765383000.0,0.0,-0.058398700000000005,1011.5188924413,1011.5074186413,0.057733672041512536,1.471,39.7,1.471,39.7,long_ientry_full,1.0032339090620166
338683,1609797885000.0,0.5883999999999979,-0.05898710000000001,1012.0483053413,1012.0483053413,0.0,-1.471,40.1,0.0,39.7,long_nclose_full,1.0030598962104338
360738,1609819940000.0,0.0,-0.057385925000000004,1011.9909194163,1011.9852644163,0.0567059683036477,1.45,39.5765,1.45,39.5765,long_ientry_full,1.0028575878189387
366897,1609826099000.0,0.0,-0.1261008,1011.8648186163,1010.8739666163,0.181335215558649,3.24,38.92,4.69,39.12296908315565,long_rentry_full,1.0025501170669582
374822,1609834024000.0,3.9688229999999938,-0.18745554800000003,1015.6461860683,1015.6461860683,0.0,-4.69,39.9692,0.0,39.12296908315565,long_nclose_full,1.0035850804591822
584619,1610043821000.0,0.0,-0.049309491000000004,1015.5968765773,1015.5673085773,0.048552227893984584,1.155,42.6922,1.155,42.6922,long_ientry_full,1.0022855541043332
584821,1610044023000.0,0.9330090000000003,-0.0502425,1016.4796430773,1016.4796430773,0.0,-1.155,43.5,0.0,42.6922,long_nclose_full,1.0024177360381177
585279,1610044481000.0,0.0,-0.051453500000000006,1016.4281895773,1016.4171035773,0.05062187425301326,1.205,42.7,1.205,42.7,long_ientry_full,1.002406737092963
585732,1610044934000.0,0.0,-0.1142256,1016.3139639773,1015.9466154772999,0.16301960405190355,2.694,42.4,3.899,42.492716081046424,long_rentry_full,1.0023364161161614
589424,1610048626000.0,3.1132888000000047,-0.16879238880000003,1019.2584603885,1019.2584603885,0.0,-3.899,43.2912,0.0,42.492716081046424,long_nclose_full,1.0028000517642575
608890,1610068092000.0,0.0,-0.0531163776,1019.2053440109,1019.1498080109001,0.05211548184291304,1.248,42.5612,1.248,42.5612,long_ientry_full,1.0026952459968634
613049,1610072251000.0,0.0,-0.11863401600000001,1019.0867099949,1018.4404643949,0.16853364087228606,2.82,42.0688,4.068,42.21986076696166,long_rentry_full,1.0025785518448826
633963,1610093165000.0,0.6431955823008749,-0.0720792,1019.6578263772009,1020.5788571949,0.09838044350496822,-1.692,42.6,2.376,42.21986076696166,long_sclose_full,1.002779990175622
633966,1610093168000.0,0.0893327197640104,-0.010010999999999999,1019.7371480969649,1020.5769322949,0.08864315875003274,-0.235,42.6,2.141,42.21986076696166,long_sclose_full,1.0027797192422
633971,1610093173000.0,0.9654608979350873,-0.09135818279999999,1020.6112508121,1020.6112508121,0.0,-2.141,42.6708,0.0,42.21986076696166,long_nclose_full,1.0027842927206694
660805,1610120007000.0,0.0,-0.011732000049948692,1020.5995188120501,1020.5989307621014,0.011495204371254671,0.2800000011920929,41.9,0.28,41.90000017838818,long_ientry_partial,1.0026694946330217
660807,1610120009000.0,0.0,-0.0733453627,1020.52617344935,1020.5020131994013,0.08336617419854073,1.751,41.8877,2.031,41.889395740989016,long_rentry_full,1.0026570367475784
663905,1610123107000.0,1.650602350051311,-0.08672796510000001,1022.0900478343013,1022.0900478343013,0.0,-2.031,42.7021,0.0,41.889395740989016,long_nclose_full,1.0028475335018692
670668,1610129870000.0,0.0,-0.060568199999999996,1022.0294796343013,1022.0235387343013,0.059262674127239734,1.449,41.8,1.449,41.8,long_ientry_full,1.002810371769695
687876,1610147078000.0,0.7849233000000085,-0.061353123300000006,1022.7530498110013,1022.7530498110013,0.0,-1.449,42.3417,0.0,41.8,long_nclose_full,1.0028298435205876
815739,1610274941000.0,0.0,-0.05373530000000001,1022.6993145110014,1022.6744945110014,0.052542618575718195,1.241,43.3,1.241,43.3,long_ientry_full,1.0023775962044315
816759,1610275961000.0,0.9524675000000068,-0.054687767500000005,1023.5970942435014,1023.5970942435014,0.0,-1.241,44.0675,0.0,43.3,long_nclose_full,1.0024702438725448
818085,1610277287000.0,0.0,-0.0536054,1023.5434888435013,1023.5431174435014,0.05237237165229645,1.238,43.3,1.238,43.3,long_ientry_full,1.0024606519494312
818479,1610277681000.0,0.0,-0.11885078,1023.4246380635013,1022.8682861635014,0.16850891954909086,2.773,42.86,4.011,42.995806532036895,long_rentry_full,1.0023896764696456
836042,1610295244000.0,1.1661443829469074,-0.07236719999999999,1024.5184152464483,1026.2102318635013,0.09883192227305151,-1.656,43.7,2.355,42.995806532036895,long_sclose_full,1.002677361170949
836046,1610295248000.0,1.691816617053109,-0.102946941,1026.1072849225013,1026.1072849225013,0.0,-2.355,43.7142,0.0,42.995806532036895,long_nclose_full,1.0026669529392234
839955,1610299157000.0,0.0,-0.059351984999999996,1026.0479329375014,1025.9969281375013,0.057845236167553625,1.386,42.8225,1.386,42.8225,long_ientry_full,1.0026434322852438
840956,1610300158000.0,0.0,-0.13027140000000004,1025.9176615375013,1024.6075765375012,0.18483294723264546,3.087,42.2,4.473,42.39288732394367,long_rentry_full,1.0025007040320821
876131,1610335333000.0,0.0,-0.2948360184,1025.6228255191013,1011.8920511191013,0.47235630033370135,7.497,39.3272,11.97,40.47279894736842,long_rentry_full,1.0011665007461523
964595,1610423797000.0,-19.68458789684207,-0.38415299999999997,1005.5540846222592,1001.6451851191014,0.0801765083908379,-9.978,38.5,1.992,40.47279894736842,long_sclose_full,1.0001472510767278
971989,1610431191000.0,-2.258422291273151,-0.06573588173751907,1003.2299264492485,1002.8109107776696,0.012586858643931957,-1.6800000444054604,39.1285,0.312,40.47279894736842,long_nclose_partial,1.000249542181321
971995,1610431197000.0,-0.41577087157894627,-0.012211742400000001,1002.8019438352695,1002.8019438352695,0.0,-0.312,39.1402,0.0,40.47279894736842,long_nclose_full,1.0002487456077092
1000067,1610459269000.0,0.0,-0.061445421300000004,1002.7404984139695,1002.7003472139695,0.061277490434651805,1.619,37.9527,1.619,37.9527,long_ientry_full,1.000233007088506
1002410,1610461612000.0,0.0,-0.013082334777209164,1002.7274160791923,1001.7778427019831,0.07432504076593752,0.3499999940395355,37.3781,1.969,37.85056174566235,long_rentry_partial,1.00015311197659
1002915,1610462117000.0,0.0,-0.15034604999999998,1002.5770700291922,1001.178412751983,0.22429578014452442,4.047,37.15,6.016,37.37928957400418,long_rentry_full,1.0001014643125805
