objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.02455640482233275,0.8961414562343353,0.6800141161754109,0.8710800308320563,-1.1380511903604589,280.615,281.4225,-0.24130153536207546,20.654645919799805,False,,,1,0b3652cd43c642b9b763e8c912f20184,2021-07-27_22-26-42,1627417602,20.654645919799805,7928,Erwins-MacBook-Pro.local,192.168.0.17,20.654645919799805,0,1,e76de214
