objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0032927421827378006,0.782497429359309,1.0,0.9764006365627563,0.0,170.995,176.21194444444444,-0.5092007124319016,0.8967130184173584,True,,,1,bb6fd4a1e900400a81e76b141405fee4,2021-07-27_22-28-08,1627417688,0.8967130184173584,8007,Erwins-MacBook-Pro.local,192.168.0.17,0.8967130184173584,0,1,270df314
