,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pbr
0,834,1609460035000.0,0.0,-0.0212,999.9788,999.9388,200.0,0.53,200.0,0.53,long_ientry,0.10600224724764165
1,2795,1609461996000.0,0.2500000000000002,-0.0027,1000.2261,1002.0478499999999,-25.0,0.54,175.0,0.53,long_nclose,0.09272903396542043
2,2795,1609461996000.0,0.2500000000000002,-0.0027,1000.4734,1002.0349,-25.0,0.54,150.0,0.53,long_nclose,0.07946238250812065
3,2795,1609461996000.0,0.2500000000000002,-0.0027,1000.7207,1002.02195,-25.0,0.54,125.0,0.53,long_nclose,0.06620228801103045
4,2795,1609461996000.0,0.2500000000000002,-0.0027,1000.968,1002.009,-25.0,0.54,100.0,0.53,long_nclose,0.05294874561424541
5,2795,1609461996000.0,1.0000000000000009,-0.0108,1001.9572,1001.9572,-100.0,0.54,0.0,0.53,long_nclose,0.0
6,3082,1609462283000.0,0.0,-0.021276000000000003,1001.935924,1001.920164,197.0,0.54,197.0,0.54,long_ientry,0.10617445432568401
7,51584,1609510785000.0,0.2400000000000002,-0.0026400000000000004,1002.173284,1004.4326639999999,-24.0,0.55,173.0,0.54,long_nclose,0.09321741208978387
8,51584,1609510785000.0,0.2400000000000002,-0.0026400000000000004,1002.4106439999999,1004.3565839999999,-24.0,0.55,149.0,0.54,long_nclose,0.08026650602884063
9,51584,1609510785000.0,0.2400000000000002,-0.0026400000000000004,1002.6480039999999,1004.280504,-24.0,0.55,125.0,0.54,long_nclose,0.06732173178494655
10,51584,1609510785000.0,0.2400000000000002,-0.0026400000000000004,1002.8853639999999,1004.2044239999999,-24.0,0.55,101.0,0.54,long_nclose,0.05438308500431961
11,51584,1609510785000.0,1.010000000000001,-0.011110000000000002,1003.8842539999998,1003.8842539999998,-101.0,0.55,0.0,0.54,long_nclose,0.0
12,51615,1609510816000.0,0.0,-0.021280000000000004,1003.8629739999998,1003.8477739999997,190.0,0.56,190.0,0.56,long_ientry,0.10599056121777037
13,54728,1609513929000.0,0.22999999999999765,-0.002622,1004.0903519999998,1005.8254819999999,-23.0,0.57,167.0,0.56,long_nclose,0.09313902858813648
14,54728,1609513929000.0,0.22999999999999765,-0.002622,1004.3177299999999,1005.8138899999999,-23.0,0.57,144.0,0.56,long_nclose,0.08029331514440159
15,54728,1609513929000.0,0.22999999999999765,-0.002622,1004.5451079999999,1005.802298,-23.0,0.57,121.0,0.56,long_nclose,0.06745341693506113
16,54728,1609513929000.0,0.22999999999999765,-0.002622,1004.772486,1005.790706,-23.0,0.57,98.0,0.56,long_nclose,0.05461933001218746
17,54728,1609513929000.0,0.97999999999999,-0.011172,1005.741314,1005.741314,-98.0,0.57,0.0,0.56,long_nclose,0.0
18,54733,1609513934000.0,0.0,-0.021318,1005.719996,1005.615276,187.0,0.57,187.0,0.57,long_ientry,0.10598377324099657
19,77444,1609536645000.0,0.2300000000000002,-0.0026680000000000002,1005.9473280000001,1007.7185280000001,-23.0,0.58,164.0,0.57,long_nclose,0.09292733068425625
