objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0017290654198977024,0.849137711267707,1.0,0.9994848347787636,0.0,315.8016666666667,1000.0,0.0,0.26108407974243164,True,,,1,35837d0784f74d58a3f4c97be31337d7,2021-07-27_22-26-42,1627417602,0.26108407974243164,7931,Erwins-MacBook-Pro.local,192.168.0.17,0.26108407974243164,0,1,f442c8a6
