min_span,max_span,long£pbr_stop_loss,long£pbr_limit,long£iqty_const,long£iprc_const,long£rqty_const,long£rprc_const,long£markup_const,long£iqty_MAr_coeffs$00$00,long£iqty_MAr_coeffs$00$01,long£iqty_MAr_coeffs$01$00,long£iqty_MAr_coeffs$01$01,long£iqty_MAr_coeffs$02$00,long£iqty_MAr_coeffs$02$01,long£iprc_MAr_coeffs$00$00,long£iprc_MAr_coeffs$00$01,long£iprc_MAr_coeffs$01$00,long£iprc_MAr_coeffs$01$01,long£iprc_MAr_coeffs$02$00,long£iprc_MAr_coeffs$02$01,long£rqty_MAr_coeffs$00$00,long£rqty_MAr_coeffs$00$01,long£rqty_MAr_coeffs$01$00,long£rqty_MAr_coeffs$01$01,long£rqty_MAr_coeffs$02$00,long£rqty_MAr_coeffs$02$01,long£rprc_MAr_coeffs$00$00,long£rprc_MAr_coeffs$00$01,long£rprc_MAr_coeffs$01$00,long£rprc_MAr_coeffs$01$01,long£rprc_MAr_coeffs$02$00,long£rprc_MAr_coeffs$02$01,long£rprc_PBr_coeffs$00$00,long£rprc_PBr_coeffs$00$01,long£markup_MAr_coeffs$00$00,long£markup_MAr_coeffs$00$01,long£markup_MAr_coeffs$01$00,long£markup_MAr_coeffs$01$01,long£markup_MAr_coeffs$02$00,long£markup_MAr_coeffs$02$01,shrt£pbr_stop_loss,shrt£pbr_limit,shrt£iqty_const,shrt£iprc_const,shrt£rqty_const,shrt£rprc_const,shrt£markup_const,shrt£iqty_MAr_coeffs$00$00,shrt£iqty_MAr_coeffs$00$01,shrt£iqty_MAr_coeffs$01$00,shrt£iqty_MAr_coeffs$01$01,shrt£iqty_MAr_coeffs$02$00,shrt£iqty_MAr_coeffs$02$01,shrt£iprc_MAr_coeffs$00$00,shrt£iprc_MAr_coeffs$00$01,shrt£iprc_MAr_coeffs$01$00,shrt£iprc_MAr_coeffs$01$01,shrt£iprc_MAr_coeffs$02$00,shrt£iprc_MAr_coeffs$02$01,shrt£rqty_MAr_coeffs$00$00,shrt£rqty_MAr_coeffs$00$01,shrt£rqty_MAr_coeffs$01$00,shrt£rqty_MAr_coeffs$01$01,shrt£rqty_MAr_coeffs$02$00,shrt£rqty_MAr_coeffs$02$01,shrt£rprc_MAr_coeffs$00$00,shrt£rprc_MAr_coeffs$00$01,shrt£rprc_MAr_coeffs$01$00,shrt£rprc_MAr_coeffs$01$01,shrt£rprc_MAr_coeffs$02$00,shrt£rprc_MAr_coeffs$02$01,shrt£rprc_PBr_coeffs$00$00,shrt£rprc_PBr_coeffs$00$01,shrt£markup_MAr_coeffs$00$00,shrt£markup_MAr_coeffs$00$01,shrt£markup_MAr_coeffs$01$00,shrt£markup_MAr_coeffs$01$01,shrt£markup_MAr_coeffs$02$00,shrt£markup_MAr_coeffs$02$01,objective
193.42165115775745,6034.723850430633,0.09511203172752777,1.526878844404189,0.1259776535933175,1.0010109674866006,0.05208023980404852,0.9975576738425767,1.0229465989244249,0.11072233820456368,-0.2338246897707002,-0.1551679626868742,0.3074277078443757,0.16780830044063277,0.1727962619151311,-0.32607758190614433,0.031009369945814602,-0.1461441677464655,-0.348136552404692,0.38643222288797596,-0.15609903520061874,0.21150330796377304,-0.37673094084947345,-0.18151006073843023,0.1691095870488699,0.2958206221004258,-0.09127785210672801,0.031329559175233335,0.2556808900358283,-0.3857247635069019,-0.03960396454110715,0.39686407163909154,0.20824069329425476,-0.7475519235829535,-0.5221428711313352,-0.28522495975982753,-0.2748740804553148,0.2487786409723397,0.23077618615836548,0.33789281935984616,0.28562942069827346,0.330032094103181,0.5013313594721281,0.1855632900999577,1.0267069092839436,0.4640533830280573,1.0188435524112298,0.9806084436596563,-0.13491461324790965,-0.030150272527079913,0.3264874798664392,0.2065807372707099,0.1856533698269448,-0.20044482683995613,0.21078780760846572,-0.3428185956645525,-0.31663533838102254,-0.09413613916787689,-0.23373676674324184,-0.18004805525052783,0.2108911493462572,-0.030732372800118923,-0.2657672395494576,0.34615700826157403,0.11194415681627834,-0.08167377755427163,0.18991299446700638,0.19380610635835693,-0.0605307682895706,-0.26361152226819257,0.28473524685288165,0.11973750929882532,0.3027862589054242,0.29409271068142084,-0.0896116655978133,0.03201521241818134,0.097703865515616,0.27956600340528304,0.036019647014124856,-0.16806171725198357,0.3963989069467174
99.74491294925772,25640.952403548952,0.023661731715642176,1.0589227110135702,0.03968566912133413,0.9975835412312233,1.8644068902213127,0.9760047391926431,1.0148135553484634,-0.3577622030932663,0.20492977516984534,-0.1667245522277031,-0.14629563442660054,-0.2824977390629023,0.05486845169035465,0.07998848618729237,-0.21489716080997567,-0.3866344767452084,-0.11580281900775508,0.21511683964103068,-0.00032393562229948714,-0.26923347917097606,0.1332125701278164,0.040806216846562215,-0.191225318747353,0.24261681171772043,0.06529915279755666,0.0020088466817014816,-0.22250369343566787,0.23286222212082175,0.3834757170662665,0.04445497760939021,-0.2720441677901839,-0.14970957361336645,-0.3373835109392238,-0.09745200902093698,-0.26434664977520894,0.34399183702520475,-0.244658429105007,-0.2212882924166782,-0.30062145075794344,0.2755072455944687,0.5057209784273389,0.14041654821244925,0.9904624823075555,0.5906500230630065,1.0170140022257577,0.9964593330169648,-0.1325911091657614,0.11976557620909711,0.06622313304847643,-0.20147912673162527,-0.08608860967567888,0.28124948541979733,-0.23122947708392277,-0.3885862824584595,0.12172606483824133,0.384911440428941,0.1292847725332703,0.21869848344103493,0.2178258129862044,-0.3468304127689368,-0.20242980016113013,0.0031441909808099244,0.3643489907851156,0.2454776872420562,0.13862329344077728,-0.17724428792276836,-0.2265967806106235,0.1969358381511308,0.1513093706614268,-0.17313049827821905,0.918507054961278,0.019590521685959636,-0.04103824892778879,0.2881833568105542,0.3962860020886746,0.08838821644144312,0.3894416234301964,-0.3612758430538329,0.09063955236697531
96.79669849064857,14318.65310993612,0.2895548935855139,1.132563847927667,0.10878698766547445,0.9956151042523627,0.45854018872190205,0.9817747243963846,1.0283290738198008,-0.21262792756388713,-0.08081579116061477,0.33386368100652164,-0.020421951668655958,0.35330869076237537,0.3599293086952092,0.3034170679808387,-0.3786064480295477,-0.0077406754074679784,0.20630642587324066,0.3808818787739593,-0.2495343770441652,-0.033505529360954245,0.3500995839487435,-0.05351584919038005,0.25199845578727986,-0.14447713552972136,0.12524908589783545,-0.15190182237694805,0.1149149207629957,-0.37376048301241344,0.16336318417402018,0.20320617975247657,-0.1340255982508941,-0.6867359769629552,-0.3327669531599343,0.2823227745697342,-0.2046632284064508,0.1794781893460179,-0.06968651357380773,-0.3009671741997821,0.2559609474950061,0.04428701673398605,1.3025623968621056,0.47168114708788944,0.9900144356740245,1.9618686014325866,1.025611928887665,0.9722352341177537,-0.3147052979730326,0.2734250901799855,-0.09124124928892768,-0.38625468232508053,-0.19578993911423279,-0.2830732162477319,-0.25536827281452434,0.271643691609582,0.272525876333382,0.2662257127955434,0.13237157590779003,-0.08362602413162368,0.21885897697206402,0.10672811987447417,0.06085831637663741,-0.03654638249540937,0.25279531094051033,-0.06831029346774542,0.21805316467394464,-0.25578856729244026,-0.3144557988595311,-0.21123754320305876,-0.19659475484971145,0.300140462250421,0.7144973439167566,0.8520433174998451,0.06290874494326448,0.016716889837545712,0.1866340812769136,-0.35461507742878706,0.35553060761263255,0.1871548330987095,0.07155688091712141
369.269824688218,1095.7588437621146,0.01426522052111033,0.8821063315931991,0.36898088596011963,0.9986953797226228,1.2785622827574314,0.974113780858937,1.027150843046898,0.14283554329846715,0.08428826243963261,-0.02017108651652072,-0.23754559319404944,0.28209466739668265,0.3358215089879334,0.08106073662474966,0.11766352057805485,-0.14025929796063935,0.3624981872607549,-0.09122229662277137,-0.26092276549576443,0.05366837710309352,-0.21898836536621263,0.34768376505337417,-0.37153587488115813,0.06304492775084647,0.1340284504819269,-0.11383359210967886,0.2723494852412698,0.12212807063135611,0.10755286608535408,0.29251951657346875,-0.32645101620550926,-0.7112085184097969,-0.4034767270690863,-0.24514194721204535,-0.06096902704053475,0.3106604888535478,-0.10471094745008974,-0.32833187557956145,-0.06738168745903039,0.06849767780562843,0.22280436435745804,0.447772186649383,1.0165754237633764,0.7909076587221415,1.0056617846564075,0.990573762083107,0.10372466807250291,-0.2366002568493638,-0.1743210015457863,0.2230305339213704,-0.39221517920794524,-0.0333849890880763,-0.2959616853698684,-0.09082324158498845,-0.3699842804313022,0.1744445925497653,-0.03648719142194656,0.3884769920566894,0.012820704628207225,0.2790720081768967,0.21417297062894247,-0.26552207062609023,-0.3619344958566054,0.18422493474956725,0.03354250425605382,-0.21927642397662572,-0.36464791796637624,0.3451527036565539,0.12143569780086316,0.13849949864376288,0.2907666719162503,-0.028412967780644255,0.07330512166957537,0.3559434582626141,-0.11461090869401425,0.05227096924883795,-0.2666477334563602,-0.38300844248420285,0.04280718702273035
216.48486082767175,21604.036572994733,0.20921068515150446,0.8434377379147598,0.23545332136886893,0.9869361794344426,1.9540674209201632,0.9969606574903699,1.0211051248794645,-0.17273178995960548,0.011667850552872505,0.27078116419910936,-0.21416173194004423,0.3249725342251705,0.2826847743082219,0.26816602202849316,0.0814266198268695,0.1384794602778665,0.17140462893209585,-0.1593477532510506,-0.19971467674438276,0.17774998445623114,0.3673735269543005,-0.2331058222324618,0.2785423152393538,-0.17304331460401629,0.18295527025138825,0.38293918114516345,0.2526970264959816,0.04854470343951489,0.01870688442895352,0.21861178654472924,0.2848870043608248,-0.1420001845147194,-0.12279762562560004,0.10900654832168288,-0.13528037633625312,0.2509716579319775,-0.1442459474489683,0.12001967624280341,0.35873706068256606,0.07975812571825802,1.7604708912122162,0.17270041903884625,1.0231544361220302,0.16198728283672725,1.0018498702090888,0.9808853125947954,0.2784638542491431,-0.36786134846202767,-0.35013322001720604,-0.22149264962490448,-0.14724717371161927,-0.11396041006976754,0.3005185911903774,-0.15189402330073262,0.14661244631671078,0.07908335703227565,-0.171394093596688,0.044389556904999405,0.39546626961785314,-0.2903705603902238,0.012361996300888412,0.14293135264520596,-0.07325826199694313,-0.3124981191360126,-0.3939550852249461,-0.008849759112227684,-0.10932876627312044,-0.1034538175839736,-0.255980997904834,0.2850120555859993,0.23799532498681272,0.31712511946895416,0.31813131526599703,0.041561905397477616,-0.3269675245509829,-0.03744283797598724,0.27622434554808784,0.02659541941551752,0.03348822023880892
202.7953674916636,26733.724171423622,0.47061572228552084,1.873460699698443,0.44809635658307734,0.9786415454170431,0.9680214878315299,0.9799061164455594,1.0240161615836603,-0.01774123166796482,0.17109540843713456,-0.16526554485396155,0.08028682127817621,0.25633924268877006,0.3806963411846276,0.39948105341533313,0.07656602733582601,0.11148118972813725,0.049167388516494825,-0.1898605988975927,-0.3293935508860849,0.3526120838686708,-0.03802149275038935,0.1707780105106228,-0.262050108971261,-0.30862859918771673,0.15609381297248026,0.31875348526031744,0.34928385679197016,0.1688957817493838,0.05935955105381885,0.11390926345098173,0.14992467636774154,-0.04999474437423468,-0.30016311715158606,-0.2238784415372888,0.2995197117373508,0.3390854256774326,-0.25295074954609553,0.09833140048218247,-0.14338832706249688,0.2947854663910201,1.7737091388483683,0.24899326697819554,1.0036805261457626,1.7868412092036385,1.0138363576762712,0.9752398421832639,-0.23845803135321939,0.09249402189987271,0.26384107168588133,-0.16795999925827926,0.0814980111671651,0.3464283497774686,-0.3326753001614228,0.001555360386393534,-0.038902497679659365,0.13686699374894196,-0.0027267447830586766,0.10589430831688129,0.18679566596713093,0.3194647290303386,0.08525463693553892,0.07529181007627683,0.014286954343549207,-0.2378770915187338,-0.15890255173107803,0.2676500625058704,-0.35189141491810516,0.27659975497676426,-0.17316988182047588,-0.1403483793182309,0.6591838579962619,0.8139667340069212,0.2864141090105716,0.15449946319357788,-0.24819248607843714,0.3897103149863126,-0.045285141742931745,-0.10174398648177102,0.020079615567962252
177.07721864298176,25000.363342247078,-0.0015863637597331032,0.7209716952498578,0.2864523544928843,0.9912118123848742,0.6267317978677853,0.9795193982323165,1.0183897928259478,0.17542374823726914,-0.2186403602962349,0.32821075365097374,-0.3937764367244119,-0.2372383305572881,-0.03357125628095836,0.0008651424603104418,0.18597467517450894,-0.25075703592388154,-0.0051571426731170655,0.17235466181163905,0.2418174915687209,0.11409425738552725,0.27240983533157614,0.205365188668165,-0.17577451399602398,-0.14171203495337192,-0.3178226968070703,0.29518218488817827,0.2578630404745338,0.32497588421065526,0.28853382536934624,0.04769678894674201,0.38866179340716467,-0.19138260210777858,-0.13059611198654597,-0.21667566233340044,-0.28497759590964417,-0.39492155013327174,-0.252232585070612,-0.2619180236235653,0.21936669015817278,0.026306947633619737,0.2034551637975437,0.21170423141375777,0.9936501960844504,0.7631240102543344,1.0006504047571572,0.9968798426863397,-0.21505631335507128,0.13413705937361697,-0.278568882247882,0.3414277870475475,0.09303954090912614,0.3284485622458415,0.07270363869060192,-0.09146619363000374,0.05263586457089586,0.3933389017636557,-0.3599245752806698,0.20285346585206587,0.30122846429042627,-0.35169026583248747,-0.21565277415722708,-0.2528174483096127,0.18696679948296935,-0.2314594875239987,0.2969371968365436,0.01609154817725783,-0.17115902739157107,0.009039903564607321,0.17271677728592671,-0.37690528369322085,0.021617165133873628,0.5269844444428007,-0.14053942554244891,-0.12347586908736652,-0.33066629516616264,-0.3500109438418557,0.22422159264283248,-0.06279973020564816,0.01961552619434577
416.4596738060791,25259.907977143674,0.05602644984734828,0.9162090376011655,0.022532117868479088,0.9728372408264021,0.05662155422575421,0.9763732277114598,1.006746277355167,-0.06188569275621275,-0.033156296587206646,0.25895230636534705,-0.3539710793306404,0.3515483129221919,0.12420407060632133,0.3128532123356632,0.32649870271601533,0.3536079656804154,-0.09395641358763235,0.04519473679252456,-0.010025501526748581,0.14473259994070276,-0.2901438368223095,0.20111472573135236,0.21390186843283665,-0.2387362077805582,-0.38307734205665134,0.3911331504538861,-0.29111710986499645,-0.30174158884678903,0.22674226330823266,0.3561776755757957,-0.1850025678594598,0.07912315569491324,-0.47305847180768823,0.30320022997874885,-0.07548308797324699,0.15979270024873915,-0.3935485754799534,-0.3927830839825564,0.26078929686940333,-0.07959573767065192,0.14886562207219284,0.30778005656715623,1.0149524052916126,1.9051594994901153,1.0250839752161913,0.9911078758803384,0.3203977012120376,0.1815905648370445,-0.28981245054050886,0.24187639796595262,0.28984078242011113,0.18296053228067388,0.1507998505886624,0.12845487207342932,0.2649386502988408,-0.0781282123351632,-0.3467749596052788,-0.03143911278827477,0.16119492620803977,-0.19458226997227898,-0.04183053107074619,-0.2336476268563044,-0.01117969042947592,0.3602156718069328,-0.15055012532090561,0.1684734467285267,-0.004904273569361184,-0.2786278574322252,-0.051017947800998276,-0.1843605917875264,-0.09911475635023094,0.281464329424681,0.2761844943276114,0.20771696676142082,0.15469007293389714,0.1729519647553598,0.21995852517945902,-0.36681522664631516,0.017350754765310734
278.6917273950304,20883.09535337933,-0.07595191532099879,0.6424664034112767,0.08172809551506041,0.9973772247865423,1.2003745033528452,0.9885436152751673,1.0296331589495598,-0.35669308919314047,0.09657868666186975,-0.23916392638540557,0.002439723987651188,-0.07263675439098405,-0.13306913023264128,0.3015392078323106,-0.09436948557998681,0.044816558603484935,0.13298861952117513,0.2530772897998772,0.147166037759207,0.3022846770853944,0.3925288267488867,0.22323298192574748,-0.1699732222225018,-0.13018893306285467,-0.029259825437198905,0.18352132730429105,-0.18664235473442778,-0.335506541098361,0.3990250869831782,-0.22636401373221826,0.298953331392276,-0.6849165838706203,-0.781453695697391,0.0069465185801038665,-0.2017425348221444,-0.23467228174610338,-0.09325637473206161,0.07967689121520438,0.31184332546285487,0.3029441332838225,1.8311910355954093,0.2548277886627073,1.024154446638649,0.6315403306032992,1.0277829857643759,0.9839278299917249,0.31994445543309746,-0.3157616829106248,0.04165062838339806,-0.07106071901097427,0.3759234865005395,-0.2801641416952714,-0.37719586713352227,-0.37146665549690394,-0.185086414019894,-0.34492415130410453,0.12361314658963463,-0.3844973614747271,0.25099203053881436,-0.1648446442475578,0.3331788800580613,0.19603790931656917,-0.23705091207434245,0.38621530149112837,-0.23339765998886508,-0.31478995784270786,-0.33268582906171096,0.2339112063790143,-0.05016070398490785,-0.3826265674003853,0.23545419238674434,0.5791609401871461,0.3395427540297401,-0.07515130788042707,0.27624814117614316,-0.331766792476816,-0.3964261276707716,0.16356482036933429,0.012258978255852523
439.13301177535595,29681.56442434649,0.2010373613614834,1.5766076977802186,0.11646631495751922,0.9916281485733826,1.430300912978612,0.9947069290507785,1.0145483399283857,0.05939084687393131,0.22328366489709406,0.2341495465225315,-0.3340264647917079,-0.15107346617765557,-0.041140423460939324,-0.20769879770056293,0.28461325506351043,0.14715963287047118,0.2974229784402578,0.07916088099291108,0.13533655153712076,-0.29375783881037903,0.3905225257263717,0.11945994537908022,0.012484048037550544,0.16922659278094243,0.24454792188547125,0.24937562041664785,-0.07256699700018271,-0.2153945513211487,0.2312975819177442,-0.2151907681715054,0.3955100615437285,-0.3441484687077905,-0.9131737215842411,0.041614947955329384,-0.01792148757817219,0.3656125567722657,0.1110032901172977,0.22271921570888464,0.20682228472410302,-0.041010099401974365,1.1172504073540885,0.25209440656165205,1.0089740850995856,1.232823046693075,1.0129136846728946,0.982379616494008,0.08066942893978413,0.06784666000017686,-0.22778663861205503,0.028026535279429166,0.17279146365327913,-0.27834676991729385,-0.20052095356927602,-0.033734917705966705,0.36744788170459,0.26154311807099084,0.29532009533349834,-0.30262765495535926,-0.3713925673960253,0.10173455862416136,0.2105648687621614,0.34245941000905744,-0.17325973314467522,0.23716957797460958,-0.24316913891821157,-0.045590913165420854,-0.07117137176740507,-0.229531037025368,-0.06650265554671775,-0.047908007383295925,0.5276380224627794,0.5076050496980289,-0.22499513052038989,0.31767412917011995,0.03887773422891838,-0.04701784274566867,0.28783111650616966,0.34836333203782655,0.0032927421827378006
