trial_id,objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,market_type,user,symbol,latency_simulation_ms,starting_balance,start_date,end_date,iters,num_cpus,n_particles,break_early_factor,periodic_gain_n_days,minimum_sharpe_ratio,minimum_bankruptcy_distance,minimum_equity_balance_ratio,minimum_slice_adg,maximum_hrs_no_fills,maximum_hrs_no_fills_same_side,sliding_window_days,reward_multiplier_base,metric,n_spans,do_long,do_shrt,starting_configs,base_dir,spot,exchange,session_name,caches_dirpath,optimize_dirpath,plots_dirpath,avg_periodic_gain_key,maker_fee,taker_fee,inverse,max_leverage,min_qty,min_cost,qty_step,price_step,c_mult,hedge_mode,n_days,config_name,logging_level,min_span,max_span,long£enabled,long£pbr_stop_loss,long£pbr_limit,long£iqty_const,long£iprc_const,long£rqty_const,long£rprc_const,long£markup_const,long£iqty_MAr_coeffs$00$00,long£iqty_MAr_coeffs$00$01,long£iqty_MAr_coeffs$01$00,long£iqty_MAr_coeffs$01$01,long£iqty_MAr_coeffs$02$00,long£iqty_MAr_coeffs$02$01,long£iprc_MAr_coeffs$00$00,long£iprc_MAr_coeffs$00$01,long£iprc_MAr_coeffs$01$00,long£iprc_MAr_coeffs$01$01,long£iprc_MAr_coeffs$02$00,long£iprc_MAr_coeffs$02$01,long£rqty_MAr_coeffs$00$00,long£rqty_MAr_coeffs$00$01,long£rqty_MAr_coeffs$01$00,long£rqty_MAr_coeffs$01$01,long£rqty_MAr_coeffs$02$00,long£rqty_MAr_coeffs$02$01,long£rprc_MAr_coeffs$00$00,long£rprc_MAr_coeffs$00$01,long£rprc_MAr_coeffs$01$00,long£rprc_MAr_coeffs$01$01,long£rprc_MAr_coeffs$02$00,long£rprc_MAr_coeffs$02$01,long£rprc_PBr_coeffs$00$00,long£rprc_PBr_coeffs$00$01,long£markup_MAr_coeffs$00$00,long£markup_MAr_coeffs$00$01,long£markup_MAr_coeffs$01$00,long£markup_MAr_coeffs$01$01,long£markup_MAr_coeffs$02$00,long£markup_MAr_coeffs$02$01,shrt£enabled,shrt£pbr_stop_loss,shrt£pbr_limit,shrt£iqty_const,shrt£iprc_const,shrt£rqty_const,shrt£rprc_const,shrt£markup_const,shrt£iqty_MAr_coeffs$00$00,shrt£iqty_MAr_coeffs$00$01,shrt£iqty_MAr_coeffs$01$00,shrt£iqty_MAr_coeffs$01$01,shrt£iqty_MAr_coeffs$02$00,shrt£iqty_MAr_coeffs$02$01,shrt£iprc_MAr_coeffs$00$00,shrt£iprc_MAr_coeffs$00$01,shrt£iprc_MAr_coeffs$01$00,shrt£iprc_MAr_coeffs$01$01,shrt£iprc_MAr_coeffs$02$00,shrt£iprc_MAr_coeffs$02$01,shrt£rqty_MAr_coeffs$00$00,shrt£rqty_MAr_coeffs$00$01,shrt£rqty_MAr_coeffs$01$00,shrt£rqty_MAr_coeffs$01$01,shrt£rqty_MAr_coeffs$02$00,shrt£rqty_MAr_coeffs$02$01,shrt£rprc_MAr_coeffs$00$00,shrt£rprc_MAr_coeffs$00$01,shrt£rprc_MAr_coeffs$01$00,shrt£rprc_MAr_coeffs$01$01,shrt£rprc_MAr_coeffs$02$00,shrt£rprc_MAr_coeffs$02$01,shrt£rprc_PBr_coeffs$00$00,shrt£rprc_PBr_coeffs$00$01,shrt£markup_MAr_coeffs$00$00,shrt£markup_MAr_coeffs$00$01,shrt£markup_MAr_coeffs$01$00,shrt£markup_MAr_coeffs$01$01,shrt£markup_MAr_coeffs$02$00,shrt£markup_MAr_coeffs$02$01,options.c1,options.c2,options.w,ranges.min_span,ranges.max_span,ranges.long£pbr_stop_loss,ranges.long£pbr_limit,ranges.long£iqty_const,ranges.long£iprc_const,ranges.long£rqty_const,ranges.long£rprc_const,ranges.long£markup_const,ranges.long£iqty_MAr_coeffs$00$00,ranges.long£iqty_MAr_coeffs$00$01,ranges.long£iqty_MAr_coeffs$01$00,ranges.long£iqty_MAr_coeffs$01$01,ranges.long£iqty_MAr_coeffs$02$00,ranges.long£iqty_MAr_coeffs$02$01,ranges.long£iprc_MAr_coeffs$00$00,ranges.long£iprc_MAr_coeffs$00$01,ranges.long£iprc_MAr_coeffs$01$00,ranges.long£iprc_MAr_coeffs$01$01,ranges.long£iprc_MAr_coeffs$02$00,ranges.long£iprc_MAr_coeffs$02$01,ranges.long£rqty_MAr_coeffs$00$00,ranges.long£rqty_MAr_coeffs$00$01,ranges.long£rqty_MAr_coeffs$01$00,ranges.long£rqty_MAr_coeffs$01$01,ranges.long£rqty_MAr_coeffs$02$00,ranges.long£rqty_MAr_coeffs$02$01,ranges.long£rprc_MAr_coeffs$00$00,ranges.long£rprc_MAr_coeffs$00$01,ranges.long£rprc_MAr_coeffs$01$00,ranges.long£rprc_MAr_coeffs$01$01,ranges.long£rprc_MAr_coeffs$02$00,ranges.long£rprc_MAr_coeffs$02$01,ranges.long£rprc_PBr_coeffs$00$00,ranges.long£rprc_PBr_coeffs$00$01,ranges.long£markup_MAr_coeffs$00$00,ranges.long£markup_MAr_coeffs$00$01,ranges.long£markup_MAr_coeffs$01$00,ranges.long£markup_MAr_coeffs$01$01,ranges.long£markup_MAr_coeffs$02$00,ranges.long£markup_MAr_coeffs$02$01,ranges.shrt£pbr_stop_loss,ranges.shrt£pbr_limit,ranges.shrt£iqty_const,ranges.shrt£iprc_const,ranges.shrt£rqty_const,ranges.shrt£rprc_const,ranges.shrt£markup_const,ranges.shrt£iqty_MAr_coeffs$00$00,ranges.shrt£iqty_MAr_coeffs$00$01,ranges.shrt£iqty_MAr_coeffs$01$00,ranges.shrt£iqty_MAr_coeffs$01$01,ranges.shrt£iqty_MAr_coeffs$02$00,ranges.shrt£iqty_MAr_coeffs$02$01,ranges.shrt£iprc_MAr_coeffs$00$00,ranges.shrt£iprc_MAr_coeffs$00$01,ranges.shrt£iprc_MAr_coeffs$01$00,ranges.shrt£iprc_MAr_coeffs$01$01,ranges.shrt£iprc_MAr_coeffs$02$00,ranges.shrt£iprc_MAr_coeffs$02$01,ranges.shrt£rqty_MAr_coeffs$00$00,ranges.shrt£rqty_MAr_coeffs$00$01,ranges.shrt£rqty_MAr_coeffs$01$00,ranges.shrt£rqty_MAr_coeffs$01$01,ranges.shrt£rqty_MAr_coeffs$02$00,ranges.shrt£rqty_MAr_coeffs$02$01,ranges.shrt£rprc_MAr_coeffs$00$00,ranges.shrt£rprc_MAr_coeffs$00$01,ranges.shrt£rprc_MAr_coeffs$01$00,ranges.shrt£rprc_MAr_coeffs$01$01,ranges.shrt£rprc_MAr_coeffs$02$00,ranges.shrt£rprc_MAr_coeffs$02$01,ranges.shrt£rprc_PBr_coeffs$00$00,ranges.shrt£rprc_PBr_coeffs$00$01,ranges.shrt£markup_MAr_coeffs$00$00,ranges.shrt£markup_MAr_coeffs$00$01,ranges.shrt£markup_MAr_coeffs$01$00,ranges.shrt£markup_MAr_coeffs$01$01,ranges.shrt£markup_MAr_coeffs$02$00,ranges.shrt£markup_MAr_coeffs$02$01
2788e24a,0.3963989069467174,1.002064196584278,1.0,0.8630887981300189,0.8014181819940467,109.98166666666667,203.89083333333335,0.0058266613502809105,1.5911791324615479,True,,,1,92f08e85c5584e15b9f7404ea46c22ab,2021-07-27_22-28-10,1627417690,1.5911791324615479,8009,Erwins-MacBook-Pro.local,192.168.0.17,1.5911791324615479,0,1,"7_avg_periodic_gain_key=avg_3days_gain,base_dir=_Users_erwinhoeckx_passivbot_configs_backtests,break_early_factor=0.5,c_mult=1.0,caches_dirpath=_Users_erwinhoeckx_passivbot_configs_backtests_binance_XLMUSDT_caches_,config_name=name,do_long=True,do_shrt=True,end_date=2021-07-01,exchange=binance,hedge_mode=True,inverse=False,iters=10,latency_simulation_ms=750,logging_level=0,long£enabled=True,long£iprc_MAr_coeffs$00$00=-0.32608,long£iprc_MAr_coeffs$00$01=0.031009,long£iprc_MAr_coeffs$01$00=-0.14614,long£iprc_MAr_coeffs$01$01=-0.34814,long£iprc_MAr_coeffs$02$00=0.38643,long£iprc_MAr_coeffs$02$01=-0.1561,long£iprc_const=1.001,long£iqty_MAr_coeffs$00$00=0.11072,long£iqty_MAr_coeffs$00$01=-0.23382,long£iqty_MAr_coeffs$01$00=-0.15517,long£iqty_MAr_coeffs$01$01=0.30743,long£iqty_MAr_coeffs$02$00=0.16781,long£iqty_MAr_coeffs$02$01=0.1728,long£iqty_const=0.12598,long£markup_MAr_coeffs$00$00=-0.28522,long£markup_MAr_coeffs$00$01=-0.27487,long£markup_MAr_coeffs$01$00=0.24878,long£markup_MAr_coeffs$01$01=0.23078,long£markup_MAr_coeffs$02$00=0.33789,long£markup_MAr_coeffs$02$01=0.28563,long£markup_const=1.0229,long£pbr_limit=1.5269,long£pbr_stop_loss=0.095112,long£rprc_MAr_coeffs$00$00=0.03133,long£rprc_MAr_coeffs$00$01=0.25568,long£rprc_MAr_coeffs$01$00=-0.38572,long£rprc_MAr_coeffs$01$01=-0.039604,long£rprc_MAr_coeffs$02$00=0.39686,long£rprc_MAr_coeffs$02$01=0.20824,long£rprc_PBr_coeffs$00$00=-0.74755,long£rprc_PBr_coeffs$00$01=-0.52214,long£rprc_const=0.99756,long£rqty_MAr_coeffs$00$00=0.2115,long£rqty_MAr_coeffs$00$01=-0.37673,long£rqty_MAr_coeffs$01$00=-0.18151,long£rqty_MAr_coeffs$01$01=0.16911,long£rqty_MAr_coeffs$02$00=0.29582,long£rqty_MAr_coeffs$02$01=-0.091278,long£rqty_const=0.05208,maker_fee=0.0002,market_type=futures,max_leverage=75,max_span=6034.7,maximum_hrs_no_fills=72,maximum_hrs_no_fills_same_side=144,metric=adjusted_daily_gain,min_cost=5.0,min_qty=1.0,min_span=193.42,minimum_bankruptcy_distance=0.5,minimum_equity_balance_ratio=0.5,minimum_sharpe_ratio=1,minimum_slice_adg=1,n_days=30.0,n_particles=48,n_spans=3,num_cpus=4,optimize_dirpath=_Users_erwinhoeckx_passivbot_configs_backtests_binance_XLMUSDT_optimize_2021-07-27T222735_,c1=1.4962,c2=1.4962,w=0.7298,periodic_gain_n_days=3,plots_dirpath=_Users_erwinhoeckx_passivbot_configs_backtests_binance_XLMUSDT_plots_,price_step=1e-05,qty_step=1.0,long£iprc_MAr_coeffs$00$00=[-0.4, 0.4],long£iprc_MAr_coeffs$00$01=[-0.4, 0.4],long£iprc_MAr_coeffs$01$00=[-0.4, 0.4],long£iprc_MAr_coeffs$01$01=[-0.4, 0.4],long£iprc_MAr_coeffs$02$00=[-0.4, 0.4],long£iprc_MAr_coeffs$02$01=[-0.4, 0.4],long£iprc_const=[0.97, 1.01],long£iqty_MAr_coeffs$00$00=[-0.4, 0.4],long£iqty_MAr_coeffs$00$01=[-0.4, 0.4],long£iqty_MAr_coeffs$01$00=[-0.4, 0.4],long£iqty_MAr_coeffs$01$01=[-0.4, 0.4],long£iqty_MAr_coeffs$02$00=[-0.4, 0.4],long£iqty_MAr_coeffs$02$01=[-0.4, 0.4],long£iqty_const=[0.01, 0.5],long£markup_MAr_coeffs$00$00=[-0.4, 0.4],long£markup_MAr_coeffs$00$01=[-0.4, 0.4],long£markup_MAr_coeffs$01$00=[-0.4, 0.4],long£markup_MAr_coeffs$01$01=[-0.4, 0.4],long£markup_MAr_coeffs$02$00=[-0.4, 0.4],long£markup_MAr_coeffs$02$01=[-0.4, 0.4],long£markup_const=[1, 1.03],long£pbr_limit=[0.1, 2],long£pbr_stop_loss=[-0.1, 0.5],long£rprc_MAr_coeffs$00$00=[-0.4, 0.4],long£rprc_MAr_coeffs$00$01=[-0.4, 0.4],long£rprc_MAr_coeffs$01$00=[-0.4, 0.4],long£rprc_MAr_coeffs$01$01=[-0.4, 0.4],long£rprc_MAr_coeffs$02$00=[-0.4, 0.4],long£rprc_MAr_coeffs$02$01=[-0.4, 0.4],long£rprc_PBr_coeffs$00$00=[-1, 0.1],long£rprc_PBr_coeffs$00$01=[-1, 0.1],long£rprc_const=[0.97, 1],long£rqty_MAr_coeffs$00$00=[-0.4, 0.4],long£rqty_MAr_coeffs$00$01=[-0.4, 0.4],long£rqty_MAr_coeffs$01$00=[-0.4, 0.4],long£rqty_MAr_coeffs$01$01=[-0.4, 0.4],long£rqty_MAr_coeffs$02$00=[-0.4, 0.4],long£rqty_MAr_coeffs$02$01=[-0.4, 0.4],long£rqty_const=[0, 2],max_span=[720, 30000],min_span=[20, 720],shrt£iprc_MAr_coeffs$00$00=[-0.4, 0.4],shrt£iprc_MAr_coeffs$00$01=[-0.4, 0.4],shrt£iprc_MAr_coeffs$01$00=[-0.4, 0.4],shrt£iprc_MAr_coeffs$01$01=[-0.4, 0.4],shrt£iprc_MAr_coeffs$02$00=[-0.4, 0.4],shrt£iprc_MAr_coeffs$02$01=[-0.4, 0.4],shrt£iprc_const=[0.99, 1.03],shrt£iqty_MAr_coeffs$00$00=[-0.4, 0.4],shrt£iqty_MAr_coeffs$00$01=[-0.4, 0.4],shrt£iqty_MAr_coeffs$01$00=[-0.4, 0.4],shrt£iqty_MAr_coeffs$01$01=[-0.4, 0.4],shrt£iqty_MAr_coeffs$02$00=[-0.4, 0.4],shrt£iqty_MAr_coeffs$02$01=[-0.4, 0.4],shrt£iqty_const=[0.01, 0.5],shrt£markup_MAr_coeffs$00$00=[-0.4, 0.4],shrt£markup_MAr_coeffs$00$01=[-0.4, 0.4],shrt£markup_MAr_coeffs$01$00=[-0.4, 0.4],shrt£markup_MAr_coeffs$01$01=[-0.4, 0.4],shrt£markup_MAr_coeffs$02$00=[-0.4, 0.4],shrt£markup_MAr_coeffs$02$01=[-0.4, 0.4],shrt£markup_const=[0.97, 1],shrt£pbr_limit=[0.1, 2],shrt£pbr_stop_loss=[-0.1, 0.5],shrt£rprc_MAr_coeffs$00$00=[-0.4, 0.4],shrt£rprc_MAr_coeffs$00$01=[-0.4, 0.4],shrt£rprc_MAr_coeffs$01$00=[-0.4, 0.4],shrt£rprc_MAr_coeffs$01$01=[-0.4, 0.4],shrt£rprc_MAr_coeffs$02$00=[-0.4, 0.4],shrt£rprc_MAr_coeffs$02$01=[-0.4, 0.4],shrt£rprc_PBr_coeffs$00$00=[-0.1, 1],shrt£rprc_PBr_coeffs$00$01=[-0.1, 1],shrt£rprc_const=[1, 1.03],shrt£rqty_MAr_coeffs$00$00=[-0.4, 0.4],shrt£rqty_MAr_coeffs$00$01=[-0.4, 0.4],shrt£rqty_MAr_coeffs$01$00=[-0.4, 0.4],shrt£rqty_MAr_coeffs$01$01=[-0.4, 0.4],shrt£rqty_MAr_coeffs$02$00=[-0.4, 0.4],shrt£rqty_MAr_coeffs$02$01=[-0.4, 0.4],shrt£rqty_const=[0, 2],reward_multiplier_base=1.2,session_name=2021-06-01_2021-07-01,shrt£enabled=True,shrt£iprc_MAr_coeffs$00$00=0.21079,shrt£iprc_MAr_coeffs$00$01=-0.34282,shrt£iprc_MAr_coeffs$01$00=-0.31664,shrt£iprc_MAr_coeffs$01$01=-0.094136,shrt£iprc_MAr_coeffs$02$00=-0.23374,shrt£iprc_MAr_coeffs$02$01=-0.18005,shrt£iprc_const=1.0267,shrt£iqty_MAr_coeffs$00$00=-0.13491,shrt£iqty_MAr_coeffs$00$01=-0.03015,shrt£iqty_MAr_coeffs$01$00=0.32649,shrt£iqty_MAr_coeffs$01$01=0.20658,shrt£iqty_MAr_coeffs$02$00=0.18565,shrt£iqty_MAr_coeffs$02$01=-0.20044,shrt£iqty_const=0.18556,shrt£markup_MAr_coeffs$00$00=-0.089612,shrt£markup_MAr_coeffs$00$01=0.032015,shrt£markup_MAr_coeffs$01$00=0.097704,shrt£markup_MAr_coeffs$01$01=0.27957,shrt£markup_MAr_coeffs$02$00=0.03602,shrt£markup_MAr_coeffs$02$01=-0.16806,shrt£markup_const=0.98061,shrt£pbr_limit=0.50133,shrt£pbr_stop_loss=0.33003,shrt£rprc_MAr_coeffs$00$00=0.18991,shrt£rprc_MAr_coeffs$00$01=0.19381,shrt£rprc_MAr_coeffs$01$00=-0.060531,shrt£rprc_MAr_coeffs$01$01=-0.26361,shrt£rprc_MAr_coeffs$02$00=0.28474,shrt£rprc_MAr_coeffs$02$01=0.11974,shrt£rprc_PBr_coeffs$00$00=0.30279,shrt£rprc_PBr_coeffs$00$01=0.29409,shrt£rprc_const=1.0188,shrt£rqty_MAr_coeffs$00$00=0.21089,shrt£rqty_MAr_coeffs$00$01=-0.030732,shrt£rqty_MAr_coeffs$01$00=-0.26577,shrt£rqty_MAr_coeffs$01$01=0.34616,shrt£rqty_MAr_coeffs$02$00=0.11194,shrt£rqty_MAr_coeffs$02$01=-0.081674,shrt£rqty_const=0.46405,sliding_window_days=21,spot=False,start_date=2021-06-01,starting_balance=100,starting_configs=None,symbol=XLMUSDT,taker_fee=0.0004,user=hoeckxer",futures,hoeckxer,XLMUSDT,750,100,2021-06-01,2021-07-01,10,4,48,0.5,3,1,0.5,0.5,1,72,144,21,1.2,adjusted_daily_gain,3,True,True,,/Users/erwinhoeckx/passivbot_configs/backtests,False,binance,2021-06-01_2021-07-01,/Users/erwinhoeckx/passivbot_configs/backtests/binance/XLMUSDT/caches/,/Users/erwinhoeckx/passivbot_configs/backtests/binance/XLMUSDT/optimize/2021-07-27T222735/,/Users/erwinhoeckx/passivbot_configs/backtests/binance/XLMUSDT/plots/,avg_3days_gain,0.0002,0.0004,False,75,1.0,5.0,1.0,1e-05,1.0,True,29.999988425925928,name,0,193.42165115775745,6034.723850430633,True,0.09511203172752777,1.526878844404189,0.1259776535933175,1.0010109674866006,0.05208023980404852,0.9975576738425767,1.0229465989244249,0.11072233820456368,-0.2338246897707002,-0.1551679626868742,0.3074277078443757,0.16780830044063277,0.1727962619151311,-0.32607758190614433,0.031009369945814602,-0.1461441677464655,-0.348136552404692,0.38643222288797596,-0.15609903520061874,0.21150330796377304,-0.37673094084947345,-0.18151006073843023,0.1691095870488699,0.2958206221004258,-0.09127785210672801,0.031329559175233335,0.2556808900358283,-0.3857247635069019,-0.03960396454110715,0.39686407163909154,0.20824069329425476,-0.7475519235829535,-0.5221428711313352,-0.28522495975982753,-0.2748740804553148,0.2487786409723397,0.23077618615836548,0.33789281935984616,0.28562942069827346,True,0.330032094103181,0.5013313594721281,0.1855632900999577,1.0267069092839436,0.4640533830280573,1.0188435524112298,0.9806084436596563,-0.13491461324790965,-0.030150272527079913,0.3264874798664392,0.2065807372707099,0.1856533698269448,-0.20044482683995613,0.21078780760846572,-0.3428185956645525,-0.31663533838102254,-0.09413613916787689,-0.23373676674324184,-0.18004805525052783,0.2108911493462572,-0.030732372800118923,-0.2657672395494576,0.34615700826157403,0.11194415681627834,-0.08167377755427163,0.18991299446700638,0.19380610635835693,-0.0605307682895706,-0.26361152226819257,0.28473524685288165,0.11973750929882532,0.3027862589054242,0.29409271068142084,-0.0896116655978133,0.03201521241818134,0.097703865515616,0.27956600340528304,0.036019647014124856,-0.16806171725198357,1.4962,1.4962,0.7298,"[20, 720]","[720, 30000]","[-0.1, 0.5]","[0.1, 2]","[0.01, 0.5]","[0.97, 1.01]","[0, 2]","[0.97, 1]","[1, 1.03]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-1, 0.1]","[-1, 0.1]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.1, 0.5]","[0.1, 2]","[0.01, 0.5]","[0.99, 1.03]","[0, 2]","[1, 1.03]","[0.97, 1]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.1, 1]","[-0.1, 1]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]","[-0.4, 0.4]"
