objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.0038729604322476443,0.8890562083395152,1.0,0.999468134004265,0.0,413.5275,1000.0,0.0,20.089568853378296,False,,,1,35837d0784f74d58a3f4c97be31337d7,2021-07-27_22-26-42,1627417602,20.089568853378296,7931,Erwins-MacBook-Pro.local,192.168.0.17,20.089568853378296,0,1,e7631488
