trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type,adg
59,1609459265000.0,0.0,-0.0785621,999.9214379,999.7965379,0.07856827248848007,124.9,0.629,124.9,0.629,long_ientry,-0.2576849970700923
1498,1609460704000.0,0.0,-0.30491700000000005,999.6165209,997.2472209,0.3836262126347576,495.8,0.615,620.7,0.6178171419365233,long_primary_rentry,-0.1469957128532967
2787,1609461993000.0,1.486133333333337,-0.1293125,1000.9733417333333,1004.7732084,0.2554041378271202,-206.9,0.625,413.8,0.6178171419365233,long_nclose,0.15907533401461738
2787,1609461993000.0,1.486133333333337,-0.1293125,1002.3301625666667,1004.2300959,0.12752920289193106,-206.9,0.625,206.9,0.6178171419365233,long_nclose,0.13980927278634936
2787,1609461993000.0,1.6930333333333374,-0.1295194,1003.8936765,1003.8936765,0.0,-206.9,0.626,0.0,0.6178171419365233,long_nclose,0.1280311542595367
2844,1609462050000.0,0.0,-0.078876,1003.8148004999999,1003.6896005,0.0785762472925403,125.2,0.63,125.2,0.63,long_ientry,0.11838183933175861
2859,1609462065000.0,0.047400000000000046,-0.0100014,1003.8521990999999,1004.2897990999999,0.06865751757259861,-15.8,0.633,109.4,0.63,long_nclose,0.13810202974013563
2866,1609462072000.0,0.047400000000000046,-0.0100014,1003.8895976999999,1004.2639976999999,0.05873952687138199,-15.8,0.633,93.6,0.63,long_nclose,0.13686164233630582
2869,1609462075000.0,0.07900000000000007,-0.010033000000000002,1003.9585646999999,1004.5031646999998,0.048820739942236784,-15.8,0.635,77.8,0.63,long_nclose,0.14488990200244944
2869,1609462075000.0,0.38900000000000035,-0.049403,1004.2981616999999,1004.2981616999999,0.0,-77.8,0.635,0.0,0.63,long_nclose,0.13787428118215161
2878,1609462084000.0,0.0,-0.0789305,1004.2192312,1003.8463312,0.07859887318198572,124.3,0.635,124.3,0.635,long_ientry,0.12215239602410821
2932,1609462138000.0,0.04710000000000004,-0.0100166,1004.2563146,1004.6907146,0.06866872430617227,-15.7,0.638,108.6,0.635,long_nclose,0.14786364860051582
2943,1609462149000.0,0.04710000000000004,-0.0100166,1004.293398,1004.664998,0.058739308769208895,-15.7,0.638,92.9,0.635,long_nclose,0.1464103371050396
2972,1609462178000.0,0.07850000000000007,-0.010048,1004.36185,1004.90225,0.048809102018361215,-15.7,0.64,77.2,0.635,long_nclose,0.15276886244158683
2972,1609462178000.0,0.38600000000000034,-0.049408,1004.698442,1004.698442,0.0,-77.2,0.64,0.0,0.635,long_nclose,0.1459913735851095
2976,1609462182000.0,0.0,-0.07896600000000001,1004.619476,1004.4964759999999,0.07860289580927855,123.0,0.642,123.0,0.642,long_ientry,0.13911339602909378
3119,1609462325000.0,0.04680000000000004,-0.010062,1004.656214,1005.085814,0.06863123826754135,-15.6,0.645,107.4,0.642,long_nclose,0.1508790463052434
3121,1609462327000.0,0.04680000000000004,-0.010062,1004.692952,1005.060152,0.05866030998095426,-15.6,0.645,91.8,0.642,long_nclose,0.14996230083504436
3130,1609462336000.0,0.04680000000000004,-0.010062,1004.72969,1005.03449,0.04869011086952153,-15.6,0.645,76.2,0.642,long_nclose,0.1486904686752779
3138,1609462344000.0,0.3048000000000003,-0.049225200000000004,1004.9852648,1004.9852648,0.0,-76.2,0.646,0.0,0.642,long_nclose,0.1467370746574146
3153,1609462359000.0,0.0,-0.07899120000000001,1004.9062736,1004.7843736,0.07860553971567923,121.9,0.648,121.9,0.648,long_ientry,0.1397296038520104
3262,1609462468000.0,0.0,-0.306539,1004.5997345999999,1002.2877345999999,0.3837649829297496,483.5,0.634,605.4,0.6368189626693095,long_primary_rentry,0.06239479757873512
3446,1609462652000.0,0.19245275850677696,-0.03872,1004.7534673585067,1007.0317146,0.34536099056296415,-60.5,0.64,544.9,0.6368189626693095,long_nclose,0.19206373399975596
3450,1609462656000.0,0.252952758506777,-0.0387805,1004.9676396170134,1007.4773340999999,0.3069502871103107,-60.5,0.641,484.4,0.6368189626693095,long_nclose,0.2050991279547456
3450,1609462656000.0,0.252952758506777,-0.0387805,1005.1818118755202,1007.3780535999999,0.2685559518549566,-60.5,0.641,423.9,0.6368189626693095,long_nclose,0.20212861342002797
3456,1609462662000.0,0.31345275850677706,-0.038841,1005.456423634027,1007.7026126,0.23016413799178323,-60.5,0.642,363.4,0.6368189626693095,long_nclose,0.21146148964932854
3456,1609462662000.0,0.31345275850677706,-0.038841,1005.7310353925338,1007.6032716,0.19179328966143364,-60.5,0.642,302.9,0.6368189626693095,long_nclose,0.2084793217743004
3461,1609462667000.0,0.3739527585067771,-0.0389015,1006.0660866510406,1007.8067701,0.15343417157105996,-60.5,0.643,242.4,0.6368189626693095,long_nclose,0.21425474922208432
3461,1609462667000.0,0.3739527585067771,-0.0389015,1006.4011379095473,1007.7073685999999,0.11510059453048686,-60.5,0.643,181.9,0.6368189626693095,long_nclose,0.2112685109516732
3480,1609462686000.0,0.22437165510406626,-0.023340899999999998,1006.6021686646513,1007.6477276999999,0.09211269740025896,-36.3,0.643,145.6,0.6368189626693095,long_nclose,0.20822488436870246
3480,1609462686000.0,0.22437165510406626,-0.023340899999999998,1006.8031994197554,1007.5880867999999,0.06913398036465333,-36.3,0.643,109.3,0.6368189626693095,long_nclose,0.20645064783507405
3487,1609462693000.0,0.08082418235877227,-0.0100152,1006.8740084021142,1007.4531715999999,0.05926256542942161,-15.6,0.642,93.7,0.6368189626693095,long_nclose,0.2020013913694343
3487,1609462693000.0,0.08082418235877227,-0.0100152,1006.944817384473,1007.4275564,0.049392538822197414,-15.6,0.642,78.1,0.6368189626693095,long_nclose,0.2012443695906545
3511,1609462717000.0,0.08082418235877227,-0.0100152,1007.0156263668318,1007.4019412,0.03952390025011709,-15.6,0.642,62.5,0.6368189626693095,long_nclose,0.19898925268370538
3511,1609462717000.0,0.3238148331681581,-0.040125,1007.2993162,1007.2993162,0.0,-62.5,0.642,0.0,0.6368189626693095,long_nclose,0.19598714382395532
