objective,daily_gain,closest_bkr,lowest_eqbal_r,sharpe_ratio,max_hrs_no_fills,max_hrs_no_fills_ss,avg_3days_gain,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.03348822023880892,0.9957161510127109,0.9276085221950342,0.650071453814511,0.4472135954999578,177.7747222222222,1000.0,0.0009498000259408029,27.736181020736694,True,,,1,92f08e85c5584e15b9f7404ea46c22ab,2021-07-27_22-28-08,1627417688,27.736181020736694,8009,Erwins-MacBook-Pro.local,192.168.0.17,27.736181020736694,0,1,15d8f404
